Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
Hong Kong,HKG,HKD,18.0,7.75785,2.32023047622731,4.245283018867934,69851.1450666667,-45.278,-53.239000000000004,-49.852000000000004,-21.977,-15.418999999999999,-51.092999999999996,-63.827,-58.781000000000006,-29.626,-47.429
Hungary,HUN,HUF,860.0,223.09705,3.85482461556529,202.83018867924537,15101.6187676279,-9.084,-22.311,-16.685,29.628,40.522000000000006,25.568,-7.124999999999999,5.83,80.686,34.977000000000004
Indonesia,IDN,IDR,27939.0,12140.0,2.30140032948929,6589.386792452826,5822.38012525574,-45.722,-53.618,-50.259,-22.61,-16.106,-17.398,-38.903999999999996,-30.381999999999998,18.86,-11.209
India,IND,INR,95.0,61.845,1.53609831029186,22.405660377358505,3883.17931873684,-63.771,-69.042,-66.8,-48.345,-44.004,-43.667,-58.333999999999996,-52.522000000000006,-18.94,-39.446
Israel,ISR,ILS,17.5,3.4882,5.01691416776561,4.127358490566038,32321.0356708571,18.323,1.11,8.432,68.706,82.88499999999999,39.495000000000005,3.1759999999999997,17.567,100.726,49.947
Japan,JPN,JPY,310.0,104.245,2.97376372967528,73.11320754716971,54642.0346614194,-29.864,-40.067,-35.727,0.0,8.404,-30.505,-48.599,-41.429,0.0,-25.296999999999997
South Korea,KOR,KRW,3700.0,1067.3,3.46669165183173,872.6415094339634,34104.6089949405,-18.238,-30.133,-25.074,16.576,26.373,-5.049,-29.770999999999997,-19.975,36.629,2.0660000000000003
Sri Lanka,LKA,LKR,350.0,130.8,2.67584097859327,82.54716981132069,,-36.891,-46.072,-42.166,-10.018,-2.456,,,,,
Mexico,MEX,MXN,37.0,13.33275,2.77512141156176,8.726415094339636,16244.7785794595,-34.549,-44.071,-40.021,-6.68,1.163,-10.620000000000001,-33.891,-24.67,28.613,-3.923
Malaysia,MYS,MYR,7.4,3.3235,2.2265683767113,1.7452830188679256,19591.4362486487,-47.487,-55.126,-51.876999999999995,-25.125999999999998,-18.834,-30.575999999999997,-48.650999999999996,-41.489,-0.10300000000000001,-25.374000000000002
Norway,NOR,NOK,48.0,6.15745,7.79543479849613,11.32075471698113,53564.2705066667,83.855,57.108000000000004,68.484,162.14,184.172,83.589,35.79,54.730000000000004,164.175,97.346
New Zealand,NZL,NZD,5.5,1.203007519,4.5718749992285,1.297169811320756,39536.5468363636,7.827000000000001,-7.858999999999999,-1.187,53.74,66.661,19.772000000000002,-11.411999999999999,0.9450000000000001,72.346,28.747
Pakistan,PAK,PKR,320.0,105.415,3.03562111653939,75.47169811320751,1783.82204675,-28.405,-38.821,-34.39,2.08,10.659,14.008999999999999,-15.675,-3.913,64.05199999999999,22.551
Peru,PER,PEN,10.0,2.8065,3.56315695706396,2.3584905660377364,7911.058992,-15.963,-28.188999999999997,-22.989,19.82,29.89,25.023,-7.528,5.37,79.901,34.391
Philippines,PHL,PHP,135.0,45.23,2.98474463851426,31.839622641509425,3870.31273540741,-29.604999999999997,-39.846,-35.49,0.369,8.805,9.474,-19.029,-7.734000000000001,57.528,17.677
Poland,POL,PLN,9.2,3.0684,2.99830530569678,2.1698113207547167,19737.9249478261,-29.285,-39.573,-35.197,0.8250000000000001,9.299,-6.644,-30.95,-21.319,34.335,0.35100000000000003
Russia,RUS,RUB,89.0,33.93925,2.62233255007108,20.990566037735825,24229.2818633708,-38.153,-47.15,-43.323,-11.818,-4.407,-21.698999999999998,-42.085,-34.007,12.671,-15.831999999999999
Saudi Arabia,SAU,SAR,11.0,3.7504,2.9330204778157,2.594339622641509,39446.7405527273,-30.825000000000003,-40.888000000000005,-36.608000000000004,-1.37,6.9190000000000005,-23.107,-43.126999999999995,-35.193999999999996,10.645,-17.345
Singapore,SGP,SGD,4.6,1.27885,3.59698166321304,1.0849056603773575,65704.643826087,-15.165999999999999,-27.506999999999998,-22.258,20.957,31.123,-22.099,-42.382,-34.345,12.095,-16.262
Sweden,SWE,SEK,40.7,6.47315,6.28751071734781,9.599056603773578,41289.7506869779,48.29,26.717000000000002,35.893,111.433,129.202,62.436,20.144000000000002,36.902,133.737,74.60799999999999
Thailand,THA,THB,96.0,32.875,2.92015209125475,22.641509433962238,8370.73157833333,-31.128,-41.148,-36.886,-1.8030000000000002,6.45,1.958,-24.587999999999997,-14.069,46.713,9.597999999999999
Turkey,TUR,TRY,8.5,2.26155,3.75848422542062,2.004716981132076,11863.7300047059,-11.357000000000001,-24.252000000000002,-18.767,26.388,37.01,26.511000000000003,-6.428000000000001,6.624,82.042,35.99
Taiwan,TWN,TWD,79.0,30.161,2.61927654918604,18.632075471698148,35065.0483351899,-38.224999999999994,-47.211999999999996,-43.389,-11.92,-4.518,-28.832,-47.361,-40.019,2.407,-23.499
Ukraine,UKR,UAH,19.0,8.379,2.26757369614512,4.481132075471688,,-46.519,-54.300000000000004,-50.99,-23.747,-17.339,,,,,
Uruguay,URY,UYU,105.0,21.38,4.911131898971,24.764150943396217,,15.828999999999999,-1.022,6.145,65.149,79.02900000000001,,,,,
United States,USA,USD,4.24,1.0,4.24,1.0,53363.904,0.0,-14.548,-8.36,42.58,54.562999999999995,0.0,-26.035999999999998,-15.719,43.895,7.492999999999999
Venezuela,VEN,VEF,45.0,6.2921,7.15182530474722,10.613207547169806,,68.675,44.135999999999996,54.574,140.497,160.71,,,,,
South Africa,ZAF,ZAR,23.5,10.87765,2.16039309961251,5.542452830188682,12985.8012697872,-49.047000000000004,-56.46,-53.307,-27.351999999999997,-21.246000000000002,-28.111000000000004,-46.827999999999996,-39.412000000000006,3.444,-22.725
