Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
Egypt,EGY,EGP,13.0,5.3125,2.44705882352941,4.049844236760122,2627.37932076923,-23.768,-54.198,-46.46,-6.614000000000001,33.786,7.442,-43.736000000000004,-30.651,31.996999999999996,36.964000000000006
Euro area,EUZ,EUR,3.36856,0.630497147,5.34270458800347,1.049395638629283,27912.3318915781,66.43900000000001,0.0,16.895,103.891,192.096,90.958,0.0,23.255,134.60000000000002,143.42999999999998
Britain,GBR,GBP,2.29,0.501039657,4.57049650263512,0.7133956386292833,35310.2607248908,42.382999999999996,-14.454,0.0,74.422,149.878,54.928999999999995,-18.868,0.0,90.337,97.5
Hong Kong,HKG,HKD,13.3,7.7974,1.70569677071844,4.143302180685347,57421.8185458647,-46.863,-68.074,-62.68,-34.906,-6.746,-49.907000000000004,-73.76700000000001,-67.667,-38.458,-36.142
Hungary,HUN,HUF,670.0,144.2578,4.64446289905988,208.72274143302192,12252.194113791,44.687,-13.069,1.6179999999999999,77.244,153.922,87.60900000000001,-1.754,21.093,130.485,139.15900000000002
Indonesia,IDN,IDR,18700.0,9152.0,2.04326923076923,5825.545171339561,3238.67565885882,-36.347,-61.756,-55.294,-22.024,11.709999999999999,-10.780000000000001,-53.278000000000006,-42.412,9.610000000000001,13.736
Japan,JPN,JPY,280.0,106.855,2.62037340320996,87.22741433021815,48392.3332981072,-18.368000000000002,-50.954,-42.668,0.0,43.261,-18.603,-57.374,-47.461999999999996,0.0,3.764
South Korea,KOR,KRW,3200.0,1018.05,3.1432640832965,996.8847352024928,22452.4179582844,-2.0789999999999997,-41.167,-31.227,19.955000000000002,71.84899999999999,17.046,-38.706,-24.451999999999998,43.796,49.208
Sri Lanka,LKA,LKR,210.0,107.55,1.95258019525802,65.42056074766356,,-39.172000000000004,-63.453,-57.279,-25.485000000000003,6.751,,,,,
Mexico,MEX,MXN,32.0,10.1685,3.14697349658258,9.96884735202491,11032.0855678125,-1.963,-41.098,-31.146,20.096,72.051,28.421000000000003,-32.749,-17.11,57.770999999999994,63.709
Malaysia,MYS,MYR,5.5,3.238,1.69857936998147,1.7133956386292835,15008.9304654545,-47.085,-68.207,-62.836000000000006,-35.178,-7.135,-32.924,-64.874,-56.706,-17.595,-14.493
Norway,NOR,NOK,40.0,5.07915,7.87533347115167,12.461059190031156,40114.190325,145.33700000000002,47.403,72.30799999999999,200.542,330.56,158.29999999999998,35.265,66.72200000000001,217.333,229.27599999999998
New Zealand,NZL,NZD,4.9,1.3177,3.7186005919405,1.5264797507788155,28401.6541836735,15.844,-30.398999999999997,-18.639,41.911,103.30299999999998,32.433,-30.647999999999996,-14.52,62.7,68.82300000000001
Pakistan,PAK,PKR,140.0,70.9,1.97461212976023,43.61370716510913,1593.345774,-38.486,-63.041000000000004,-56.797,-24.644,7.956,-12.484,-54.169999999999995,-43.512,7.517,11.562999999999999
Peru,PER,PEN,9.5,2.84,3.34507042253521,2.9595015576323975,3841.21271052632,4.208,-37.39,-26.812,27.656,82.882,45.277,-23.921999999999997,-6.23,78.479,85.196
Philippines,PHL,PHP,87.0,44.485,1.95571540968866,27.10280373831777,3004.75558862069,-39.074,-63.395,-57.21000000000001,-25.365,6.923,-14.423,-55.186,-44.763999999999996,5.135,9.091000000000001
Poland,POL,PLN,7.0,2.03145,3.44581456595043,2.180685358255452,14283.2902885714,7.346,-35.504000000000005,-24.607,31.501,88.39,36.88,-28.32,-11.65,68.162,74.491
Russia,RUS,RUB,59.0,23.2336,2.53942565938985,18.380062305295954,13571.9436559322,-20.89,-52.469,-44.439,-3.089,38.834999999999994,1.465,-46.866,-34.509,24.654,29.345
Saudi Arabia,SAU,SAR,10.0,3.74955,2.66698670507128,3.1152647975077943,23107.224483,-16.916,-50.08200000000001,-41.648,1.779,45.809,-1.185,-48.253,-36.219,21.398,25.967000000000002
Singapore,SGP,SGD,3.95,1.35275,2.91997782295324,1.2305295950155748,48295.7754455696,-9.035,-45.346,-36.112,11.434,59.641,-9.24,-52.471000000000004,-41.418,11.501999999999999,15.699
Sweden,SWE,SEK,38.0,5.96085,6.37492974995177,11.838006230529597,30543.2151292105,98.59599999999999,19.32,39.48,143.28300000000002,248.53,123.52700000000002,17.055,44.277,174.612,184.948
Thailand,THA,THB,62.0,33.36,1.85851318944844,19.314641744548272,7100.38543887097,-42.102000000000004,-65.214,-59.336999999999996,-29.073999999999998,1.609,-21.569,-58.928000000000004,-49.376,-3.644,-0.018000000000000002
Turkey,TUR,TRY,5.15,1.19275,4.31775309159505,1.6043613707165096,7838.85303495146,34.509,-19.184,-5.53,64.776,136.06,81.053,-5.187,16.862,122.431,130.802
Taiwan,TWN,TWD,75.0,30.3625,2.47015232606011,23.36448598130844,24913.6108736,-23.048,-53.766000000000005,-45.954,-5.733,35.048,-9.721,-52.723,-41.729,10.911,15.085999999999999
Ukraine,UKR,UAH,11.0,4.6,2.39130434782609,3.426791277258571,,-25.505,-55.242000000000004,-47.68,-8.741999999999999,30.737,,,,,
Uruguay,URY,UYU,61.0,19.15,3.18537859007833,19.00311526479751,,-0.767,-40.379,-30.306,21.562,74.151,,,,,
United States,USA,USD,3.21,1.0,3.21,1.0,47943.353,0.0,-39.918,-29.767,22.502,75.497,0.0,-47.632999999999996,-35.454,22.854,27.478
South Africa,ZAF,ZAR,16.95,7.56325,2.24110005619277,5.280373831775691,9053.14860707965,-30.184,-58.053,-50.966,-14.474,22.525000000000002,-7.000000000000001,-51.298,-39.973,14.254,18.554000000000002
