Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
Mexico,MEX,MXN,28.0,10.8675,2.57648953301127,10.852713178294564,8118.20846571429,-0.136,-28.094,-25.111,9.98,103.08600000000001,45.695,-13.425999999999998,-2.393,62.156,88.995
Malaysia,MYS,MYR,5.25,3.8,1.38157894736842,2.034883720930231,9794.42500571429,-46.45,-61.44199999999999,-59.842,-41.026,8.9,-23.627000000000002,-54.618,-48.835,-14.999,-0.9289999999999999
Norway,NOR,NOK,39.0,6.4326,6.06286726984423,15.116279069767439,25719.9431292308,134.995,69.206,76.226,158.8,377.893,176.26999999999998,64.164,85.085,207.483,258.377
New Zealand,NZL,NZD,4.45,1.4023,3.17335805462455,1.7248062015503904,21696.5871101124,22.997999999999998,-11.436,-7.762,35.458,150.133,51.319,-10.084,1.375,68.414,96.28999999999999
Pakistan,PAK,PKR,130.0,59.62,2.18047635021805,50.38759689922486,1011.39885876923,-15.485,-39.146,-36.620999999999995,-6.9239999999999995,71.871,36.591,-18.836,-8.491999999999999,52.022999999999996,77.185
Peru,PER,PEN,8.99,3.2546,2.76224420819763,3.4844961240310104,2355.97047830923,7.063999999999999,-22.91,-19.712,17.909,117.72800000000001,69.577,0.765,13.605999999999998,88.735,119.974
Philippines,PHL,PHP,80.0,54.55,1.46654445462878,31.007751937984473,2055.00782925,-43.157000000000004,-59.071,-57.373,-37.399,15.597,-9.563,-46.261,-39.412000000000006,0.654,17.315
Poland,POL,PLN,6.5,3.3096,1.96398356296833,2.5193798449612346,9697.81752,-23.877000000000002,-45.188,-42.914,-16.165,54.806999999999995,8.709,-35.404,-27.172,20.990000000000002,41.016000000000005
Russia,RUS,RUB,42.0,28.4055,1.47858689338332,16.27906976744182,7779.02225428571,-42.69,-58.73500000000001,-57.023,-36.885,16.546,-15.998999999999999,-50.085,-43.724000000000004,-6.508,8.966000000000001
Saudi Arabia,SAU,SAR,9.0,3.7501,2.39993600170662,3.4883720930232545,13858.15352,-6.979,-33.021,-30.243,2.444,89.17,25.824,-25.233,-15.705,40.04,63.219
Singapore,SGP,SGD,3.6,1.6607,2.16776058288673,1.3953488372092995,33442.4975,-15.978,-39.501,-36.991,-7.467,70.869,-8.975,-45.912,-39.019,1.309,18.076999999999998
Sweden,SWE,SEK,31.0,7.4402,4.16655466250907,12.015503875968987,26138.6007812903,61.49400000000001,16.282,21.107,77.854,228.42,88.98700000000001,12.299,26.61,110.33800000000001,145.153
Thailand,THA,THB,60.0,40.53,1.48038490007402,23.25581395348838,4600.857498,-42.620999999999995,-58.684999999999995,-56.971000000000004,-36.808,16.688,-12.052,-47.74,-41.08,-2.116,14.086000000000002
Turkey,TUR,TRY,4.0,1.369,2.9218407596786,1.5503875968992262,5527.699665,13.25,-18.456,-15.073,24.722,130.308,71.299,1.788,14.761,90.652,122.20899999999999
Taiwan,TWN,TWD,75.0,31.175,2.40577385725742,29.069767441860492,17581.583376,-6.753000000000001,-32.858,-30.073,2.693,89.63,20.438000000000002,-28.433999999999997,-19.313,34.044999999999995,56.232000000000006
Ukraine,UKR,UAH,7.25,5.06,1.43280632411067,2.810077519379841,,-44.464999999999996,-60.012,-58.353,-38.839,12.937999999999999,,,,,
Uruguay,URY,UYU,44.0,24.125,1.82383419689119,17.054263565891457,,-29.309,-49.099,-46.988,-22.148,43.76,,,,,
United States,USA,USD,2.58,1.0,2.58,1.0,41641.617,0.0,-27.996,-25.008999999999997,10.13,103.363,0.0,-40.579,-33.006,11.298,29.720000000000002
Venezuela,VEN,VEF,5600.0,2629.62,2.12958526326998,2170.5426356589164,,-17.458000000000002,-40.566,-38.101,-9.097,67.86,,,,,
South Africa,ZAF,ZAR,13.95,6.6482,2.09831232514064,5.406976744186048,6459.76035268817,-18.67,-41.439,-39.01,-10.431,65.39500000000001,21.412,-27.855,-18.661,35.129,57.495
