Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
United Arab Emirates,ARE,AED,18.0,3.67305,4.9005594805407,3.4951456310679645,45642.7267527778,-4.843999999999999,2.843,10.373000000000001,73.235,37.774,5.141,0.606,11.167,82.194,21.669
Argentina,ARG,ARS,590.0,129.115,4.56956976338923,114.56310679611659,8831.22995957627,-11.27,-4.103,2.918,61.534,28.469,15.659999999999998,10.671999999999999,22.289,100.42199999999998,33.842
Australia,AUS,AUD,6.7,1.44843568945539,4.62567999999999,1.3009708737864067,65771.3302611941,-10.181,-2.9250000000000003,4.182,63.517999999999994,30.046,-8.388,-12.34,-3.138,58.75,6.013
Azerbaijan,AZE,AZN,4.7,1.69825,2.76755483586044,0.9126213592232993,10186.1050106383,-46.261,-41.92,-37.668,-2.167,-22.192999999999998,-30.410999999999998,-33.412,-26.422,20.588,-19.472
Bahrain,BHR,BHD,1.6,0.377,4.24403183023873,0.31067961165048563,31607.45228125,-17.592,-10.935,-4.414,50.027,19.317,-3.3300000000000005,-7.4990000000000006,2.2110000000000003,67.51599999999999,11.866999999999999
Brazil,BRA,BRL,22.9,5.39175,4.24722956368526,4.446601941747573,10032.3907074236,-17.53,-10.868,-4.342,50.13999999999999,19.406000000000002,6.875000000000001,2.265,13.0,85.198,23.674999999999997
Canada,CAN,CAD,5.88,1.28915,4.56114494046465,1.1417475728155346,57678.4733928572,-11.434,-4.279999999999999,2.7279999999999998,61.236000000000004,28.232000000000003,-6.784,-10.805,-1.442,61.529,7.869
Switzerland,CHE,CHF,6.5,0.96845,6.71175589860086,1.2621359223300974,67848.4151230769,30.325000000000003,40.853,51.165000000000006,137.26100000000002,88.69399999999999,31.879999999999995,26.192,39.439,128.529,52.611
Chile,CHL,CLP,3400.0,928.435,3.66207650508652,660.1941747572821,18439.8438936176,-28.892,-23.148,-17.521,29.454,2.955,-11.463,-15.282000000000002,-6.388000000000001,53.422000000000004,2.455
China,CHN,CNY,24.0,6.74735,3.55695198855847,4.6601941747572795,17397.6091895833,-30.933,-25.354,-19.889000000000003,25.738,0.0,-13.584,-17.312,-8.632,49.745,0.0
Colombia,COL,COP,14950.0,4295.1,3.48071057716933,2902.912621359221,8047.88472002341,-32.413,-26.954,-21.606,23.043,-2.1430000000000002,-11.562,-15.376000000000001,-6.493,53.251000000000005,2.341
