Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
UAE,ARE,AED,12.0,3.673,3.26708412741628,2.870813397129186,,-21.84,-29.881999999999998,-18.731,2.204,25.253999999999998,,,,,
Argentina,ARG,ARS,21.0,5.4125,3.87990762124711,5.023923444976073,12581.5794552381,-7.179,-16.729,-3.4869999999999997,21.374000000000002,48.748000000000005,25.371,-0.545,21.77,63.412,45.79
Australia,AUS,AUD,5.035,1.089858863,4.61986425117506,1.204545454545454,54890.8849811321,10.523,-0.848,14.92,44.522,77.117,8.259,-14.119000000000002,5.1499999999999995,41.108,25.891
Brazil,BRA,BRL,12.0,2.27065,5.28483033492612,2.870813397129185,8700.55783666667,26.430999999999997,13.422999999999998,31.461,65.324,102.61,76.917,40.347,71.836,130.599,105.731
Canada,CAN,CAD,5.53,1.05125,5.26040428061831,1.3229665071770331,39843.4508462929,25.846999999999998,12.899,30.854,64.56,101.67399999999999,36.620999999999995,8.38,32.698,78.07600000000001,58.873
Switzerland,CHE,CHF,6.5,0.9674,6.7190407277238,1.5550239234449772,52029.7815230769,60.743,44.204,67.137,110.19000000000001,157.595,60.431000000000004,27.267999999999997,55.824,109.11,86.56
Chile,CHL,CLP,2000.0,508.155,3.93580698802531,478.46889952153145,15572.82274867,-5.842,-15.53,-2.096,23.122999999999998,50.891,23.858999999999998,-1.744,20.302,61.441,44.032
China,CHN,CNY,16.0,6.1341,2.60836960597317,3.827751196172254,10360.66086,-37.599,-44.019000000000005,-35.116,-18.403,0.0,-14.005999999999998,-31.782,-16.475,12.087,0.0
Colombia,COL,COP,8600.0,1921.0,4.47683498178032,2057.4162679425826,7198.70238015116,7.101,-3.918,11.362,40.048,71.633,51.986,20.569000000000003,47.621,98.103,76.74
Costa Rica,CRI,CRC,2150.0,498.675,4.31142527698401,514.3540669856462,,3.144,-7.468,7.248,34.874,65.292,,,,,
Czech Republic,CZE,CZK,70.45,20.1828,3.49059595298967,16.854066985645915,23093.4381198013,-16.493,-25.085,-13.171,9.196,33.823,3.086,-18.223,0.125,34.365,19.875
