Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
United Arab Emirates,ARE,AED,14.0,3.67315,3.81144249486136,3.0303030303030316,,-17.501,-19.506,-9.927999999999999,8.724,23.119,,,,,
Argentina,ARG,ARS,75.0,27.725,2.70513976555455,16.23376623376621,14909.1359032,-41.447,-42.870000000000005,-36.071999999999996,-22.834,-12.617,-18.084,-31.286,-18.783,2.121,-13.819999999999999
Australia,AUS,AUD,6.05,1.339853956,4.51541749972637,1.3095238095238109,55614.3015272727,-2.2640000000000002,-4.639,6.709,28.804999999999996,45.859,0.697,-15.532000000000002,-0.16199999999999998,25.534000000000002,5.938000000000001
Azerbaijan,AZE,AZN,3.95,1.70175,2.32114000293815,0.8549783549783543,,-49.759,-50.980000000000004,-45.147,-33.788000000000004,-25.022,,,,,
Bahrain,BHR,BHD,1.2,0.37955,3.16163878276907,0.2597402597402598,,-31.566,-33.229,-25.284000000000002,-9.812,2.129,,,,,
Brazil,BRA,BRL,16.9,3.83835,4.40293355217737,3.6580086580086593,9090.42599644971,-4.698,-7.015000000000001,4.051,25.596999999999998,42.225,40.516999999999996,17.871000000000002,39.318,75.176,47.831
Canada,CAN,CAD,6.65,1.31235,5.06724578047015,1.4393939393939394,40751.0365263158,9.681,7.015000000000001,19.75,44.546,63.684,25.036,4.885,23.968999999999998,55.876999999999995,31.544
Switzerland,CHE,CHF,6.5,0.99325,6.54417316889001,1.4069264069264076,57803.0546584615,41.649,38.206,54.652,86.677,111.39300000000001,43.901,20.709,42.672,79.39399999999999,51.39
Chile,CHL,CLP,2640.0,651.73,4.05075721541129,571.4285714285714,17036.637247,-12.321,-14.452000000000002,-4.272,15.55,30.849,20.412,1.006,19.384,50.112,26.679000000000002
China,CHN,CNY,20.5,6.622,3.09574146783449,4.437229437229435,13343.5520604878,-32.993,-34.621,-26.840999999999998,-11.692,0.0,-4.947,-20.266000000000002,-5.758,18.498,0.0
Colombia,COL,COP,11900.0,2874.07,4.14046978674841,2575.7575757575764,7536.17373144706,-10.379,-12.558,-2.152,18.11,33.747,34.072,12.464,32.927,67.14099999999999,41.05
Costa Rica,CRI,CRC,2290.0,567.8,4.03311025008806,495.67099567099575,,-12.703000000000001,-14.825,-4.689,15.046999999999999,30.279,,,,,
Czech Republic,CZE,CZK,75.0,22.06475,3.39908677868546,16.233766233766236,29672.0204088,-26.427,-28.215,-19.672,-3.039,9.799,-8.895,-23.578,-9.672,13.577,-4.153
Denmark,DNK,DKK,30.0,6.3591,4.71764872387602,6.493506493506493,58745.76631,2.114,-0.368,11.488,34.574,52.392,3.116,-13.503000000000002,2.236,28.549999999999997,8.483
Egypt,EGY,EGP,31.37,17.905,1.7520245741413,6.790043290043285,5655.67984762512,-62.077000000000005,-62.999,-58.596000000000004,-50.022,-43.405,-42.247,-51.55499999999999,-42.74,-28.002,-39.241
Euro area,EUZ,EUR,4.04,0.853205921,4.73508200138241,0.874458874458875,37972.7316605073,2.491,0.0,11.899999999999999,35.071000000000005,52.955,19.213,0.0,18.196,48.617,25.418000000000003
Britain,GBR,GBP,3.19,0.753863551,4.23153499830104,0.6904761904761907,45669.4183448276,-8.408,-10.634,0.0,20.707,36.689,0.861,-15.394,0.0,25.738,6.11
Guatemala,GTM,GTQ,25.0,7.4871,3.33907654499072,5.411255411255416,,-27.726,-29.482000000000003,-21.090999999999998,-4.7509999999999994,7.86,,,,,
Hong Kong,HKG,HKD,20.0,7.84825,2.54833880164368,4.329004329004332,82857.277503,-44.840999999999994,-46.182,-39.777,-27.307,-17.682000000000002,-51.69200000000001,-59.477000000000004,-52.10399999999999,-39.776,-49.177
Honduras,HND,HNL,85.0,23.9926,3.54275901736369,18.39826839826841,,-23.317,-25.180999999999997,-16.277,1.059,14.44,,,,,
Hungary,HUN,HUF,850.0,276.4302,3.07491728472504,183.98268398268394,21787.0846822588,-33.443,-35.061,-27.333000000000002,-12.286,-0.673,-12.196,-26.346999999999998,-12.945,9.461,-7.6259999999999994
Indonesia,IDN,IDR,31500.0,14360.0,2.19359331476323,6818.181818181814,7626.29612154667,-52.52,-53.674,-48.161,-37.425999999999995,-29.142000000000003,-29.03,-40.467999999999996,-29.636000000000003,-11.525,-25.336
India,IND,INR,173.0,68.825,2.51362150381402,37.445887445887436,3370.21437086705,-45.593,-46.915,-40.598,-28.297,-18.804000000000002,-15.289,-28.942,-16.012,5.605,-10.879999999999999
Israel,ISR,ILS,17.0,3.6349,4.67688244518419,3.679653679653682,40122.1378023529,1.2309999999999999,-1.229,10.524000000000001,33.411,51.075,15.926000000000002,-2.757,14.937000000000001,44.519999999999996,21.959999999999997
Jordan,JOR,JOD,1.95,0.71005,2.74628547285402,0.42207792207792133,,-40.557,-42.001,-35.099999999999994,-21.66,-11.288,,,,,
Japan,JPN,JPY,390.0,111.25,3.50561797752809,84.41558441558442,51692.2652044615,-24.121000000000002,-25.965,-17.155,0.0,13.239999999999998,-19.785,-32.713,-20.47,0.0,-15.61
South Korea,KOR,KRW,4500.0,1116.0,4.03225806451613,974.0259740259742,36693.5364221067,-12.722,-14.843,-4.709,15.023,30.252000000000002,2.477,-14.038999999999998,1.6019999999999999,27.753,7.8100000000000005
