Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
Hong Kong,HKG,HKD,19.2,7.7554,2.4756943549011,4.266666666666664,76897.393125,-44.985,-41.134,-37.169000000000004,-28.59,-11.115,-50.968,-54.02400000000001,-48.368,-38.493,-42.605
Hungary,HUN,HUF,900.0,285.6397,3.15082252221943,200.0000000000003,17738.03419,-29.982,-25.080999999999996,-20.034,-9.116,13.125,-7.759,-13.507,-2.868,15.709000000000001,7.974
Indonesia,IDN,IDR,31000.0,13112.5,2.36415633937083,6888.8888888888905,6546.38714085484,-47.463,-43.786,-39.999,-31.807000000000002,-15.119,-23.906,-28.648,-19.871,-4.546,-10.927000000000001
India,IND,INR,162.0,67.2,2.41071428571429,36.000000000000064,2891.84088888889,-46.428999999999995,-42.679,-38.818000000000005,-30.464000000000002,-13.447999999999999,-19.803,-24.801000000000002,-15.55,0.601,-6.1240000000000006
Israel,ISR,ILS,16.9,3.85875,4.37965662455458,3.755555555555553,37401.965147929,-2.674,4.138,11.153,26.329,57.24399999999999,10.632,3.7379999999999995,16.499,38.78,29.503
Japan,JPN,JPY,370.0,106.725,3.46685406418365,82.22222222222223,51533.8331351351,-22.959,-17.566000000000003,-12.014,0.0,24.471,-20.282,-25.25,-16.055,0.0,-6.6850000000000005
South Korea,KOR,KRW,4400.0,1140.95,3.85643542661817,977.7777777777779,33239.3304620455,-14.301,-8.303,-2.1260000000000003,11.237,38.458,0.328,-5.924,5.648000000000001,25.854,17.441000000000003
Sri Lanka,LKA,LKR,530.0,146.2,3.62517099863201,117.77777777777776,,-19.441,-13.802,-7.996,4.567,30.154999999999998,,,,,
Mexico,MEX,MXN,44.0,18.535,2.37388724035608,9.777777777777764,16070.8272954545,-47.247,-43.555,-39.751999999999995,-31.526,-14.77,-29.555,-33.945,-25.819,-11.632000000000001,-17.538999999999998
Malaysia,MYS,MYR,8.0,4.027,1.9865905140303,1.7777777777777817,21228.3455625,-55.854000000000006,-52.764,-49.582,-42.698,-28.675,-43.438,-46.963,-40.439,-29.047,-33.79
Norway,NOR,NOK,46.8,8.49355,5.51006351878779,10.40000000000001,57820.1807692308,22.445999999999998,31.016,39.841,58.936,97.829,21.837999999999997,14.245,28.298000000000002,52.836000000000006,42.620000000000005
New Zealand,NZL,NZD,6.0,1.421363087,4.22130000059584,1.3333333333333346,40939.0515,-6.193,0.373,7.134,21.762,51.55800000000001,4.0649999999999995,-2.42,9.583,30.542,21.815
Pakistan,PAK,PKR,375.0,104.82,3.57756153405839,83.33333333333343,1869.007212,-20.499000000000002,-14.934,-9.203999999999999,3.193,28.445999999999998,20.143,12.656,26.514,50.71,40.636
Peru,PER,PEN,10.0,3.30585,3.02494063554003,2.2222222222222237,9193.0869,-32.779,-28.073999999999998,-23.229,-12.747,8.605,-4.875,-10.803,0.169,19.326999999999998,11.350999999999999
Philippines,PHL,PHP,133.0,47.115,2.82288018677704,29.555555555555614,4679.11190977444,-37.269000000000005,-32.879000000000005,-28.357,-18.575,1.351,-7.608,-13.366,-2.709,15.899,8.151
Poland,POL,PLN,9.6,3.96565,2.42078852142776,2.1333333333333324,22181.80453125,-46.205,-42.439,-38.562000000000005,-30.173,-13.086,-31.588,-35.851,-27.96,-14.182,-19.919
Russia,RUS,RUB,130.0,63.40755,2.05022903423961,28.888888888888843,19644.7024384615,-54.43900000000001,-51.24999999999999,-47.967,-40.861999999999995,-26.39,-40.89,-44.574000000000005,-37.756,-25.851000000000003,-30.808000000000003
Saudi Arabia,SAU,SAR,12.0,3.7505,3.19957339021464,2.6666666666666687,31575.3225,-28.898000000000003,-23.921999999999997,-18.797,-7.71,14.875,-15.754000000000001,-21.004,-11.286999999999999,5.680000000000001,-1.384
Singapore,SGP,SGD,5.45,1.3577,4.01414156293732,1.211111111111111,63167.590733945,-10.796999999999999,-4.553,1.876,15.786,44.121,-14.046,-19.402,-9.488000000000001,7.8229999999999995,0.615
Sweden,SWE,SEK,44.94,8.59485,5.22871254297632,9.986666666666672,43306.7794726302,16.194,24.326999999999998,32.701,50.82,87.728,26.856,18.951,33.583,59.131,48.494
Thailand,THA,THB,119.0,34.965,3.4034034034034,26.444444444444418,7563.34228991597,-24.369,-19.075,-13.624,-1.83,22.192999999999998,8.563,1.798,14.32,36.184,27.08
Turkey,TUR,TRY,10.75,3.04305,3.53263995005011,2.3888888888888857,12498.1266976744,-21.497,-16.002,-10.344000000000001,1.8980000000000001,26.833000000000002,7.992000000000001,1.2630000000000001,13.719000000000001,35.467999999999996,26.412000000000003
Taiwan,TWN,TWD,69.0,32.029,2.15429766773861,15.333333333333321,47347.3660434783,-52.127,-48.776,-45.324999999999996,-37.86,-22.654,-49.111,-52.282,-46.413,-36.164,-40.431
Ukraine,UKR,UAH,39.0,24.8,1.57258064516129,8.666666666666664,,-65.054,-62.608,-60.089000000000006,-54.64,-43.539,,,,,
Uruguay,URY,UYU,123.0,30.165,4.07757334659373,27.3333333333333,,-9.386999999999999,-3.045,3.486,17.616,46.398,,,,,
United States,USA,USD,4.5,1.0,4.5,1.0,57006.926,0.0,6.999,14.207,29.801,61.565000000000005,0.0,-6.232,5.302,25.441999999999997,17.057
Venezuela,VEN,VEF,2170.0,641.4001,3.38322366959406,482.2222222222215,,-24.817,-19.555,-14.136000000000001,-2.412,21.468999999999998,,,,,
Vietnam,VNM,VND,60000.0,22300.0,2.69058295964126,13333.333333333354,,-40.209,-36.024,-31.715,-22.391,-3.399,,,,,
South Africa,ZAF,ZAR,30.0,14.27375,2.10176022418776,6.666666666666675,11968.1439,-53.294,-50.025,-46.659,-39.376,-24.54,-35.461,-39.483000000000004,-32.039,-19.041,-24.453
