Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
Mexico,MEX,MXN,95.0,18.6305,5.09916534714581,16.695957820738137,14509.9514266316,-10.384,-15.852,-13.51,59.838,44.528,10.327,-7.858999999999999,-3.253,82.837,47.150999999999996
Malaysia,MYS,MYR,13.15,4.5945,2.86211774948308,2.3110720562390177,24806.2975125475,-49.699,-52.768,-51.454,-10.285,-18.877,-40.194,-50.053000000000004,-47.556,-0.889,-20.233
Nicaragua,NIC,NIO,159.0,36.6243,4.34137990350669,27.943760984182784,3398.50577213837,-23.702,-28.357,-26.362999999999996,36.083999999999996,23.05,-2.332,-18.431,-14.354,61.858000000000004,30.267
Norway,NOR,NOK,74.0,10.9345,6.76757053363208,13.005272407732859,71264.9923002703,18.938,11.681,14.789,112.135,91.81700000000001,22.49,2.299,7.412000000000001,102.99199999999999,63.373000000000005
New Zealand,NZL,NZD,8.4,1.68364340432696,4.98918000000001,1.4762741652021085,52405.3667154762,-12.317,-17.666999999999998,-15.375,56.38999999999999,41.411,-4.511,-20.252,-16.266,58.245000000000005,27.36
Oman,OMN,OMR,1.53,0.385,3.97402597402597,0.26889279437609814,30920.1219738562,-30.158,-34.419,-32.594,24.569,12.638,-18.615000000000002,-32.029999999999994,-28.632999999999996,34.873,8.549
Pakistan,PAK,PKR,1065.0,278.75,3.82062780269058,187.17047451669583,1939.76461264789,-32.854,-36.951,-35.196,19.761,8.290000000000001,-13.596,-27.839000000000002,-24.232,43.19,15.243
Peru,PER,PEN,16.9,3.7181,4.54533229337565,2.970123022847101,9998.62960946746,-20.116999999999997,-24.991,-22.904,42.477,28.831,-0.104,-16.570999999999998,-12.401,65.55,33.238
Philippines,PHL,PHP,167.0,58.3755,2.86078920094903,29.349736379613375,7330.90468742515,-49.723,-52.790000000000006,-51.476,-10.326,-18.915000000000003,-36.534,-46.996,-44.346999999999994,5.177,-15.351
Poland,POL,PLN,20.9,3.96845,5.26653983293225,3.673110720562388,25157.4480133971,-7.442,-13.089999999999998,-10.671,65.084,49.272,9.919,-8.200000000000001,-3.612,82.16,46.607
Qatar,QAT,QAR,14.0,3.641,3.84509750068662,2.460456942003512,116423.169253571,-32.424,-36.547000000000004,-34.781,20.528,8.984,-38.416,-48.567,-45.997,2.0580000000000003,-17.861
Romania,ROU,RON,16.25,4.60025,3.5324167164828,2.8558875219683655,29119.5599827692,-37.919000000000004,-41.707,-40.083999999999996,10.727,0.121,-27.232,-39.227000000000004,-36.189,20.593,-2.944
Saudi Arabia,SAU,SAR,19.0,3.7519,5.06410085556651,3.3391915641476255,36531.71184,-11.0,-16.431,-14.104,58.738,43.534,1.846,-14.942,-10.69,68.782,35.839999999999996
Singapore,SGP,SGD,6.65,1.3376,4.97159090909091,1.1687170474516697,97353.2158601504,-12.626000000000001,-17.957,-15.674,55.839000000000006,40.912,-16.306,-30.102,-26.607999999999997,38.7,11.629000000000001
Sweden,SWE,SEK,60.0,10.7176,5.59826826901545,10.544815465729345,56573.2311711667,-1.6119999999999999,-7.6160000000000005,-5.044,75.482,58.675,5.803,-11.637,-7.221,75.33800000000001,41.117
Thailand,THA,THB,135.0,35.645,3.78734745406088,23.72583479789105,10762.5461938519,-33.439,-37.5,-35.76,18.718,7.3469999999999995,-16.983999999999998,-30.669,-27.203,37.574999999999996,10.724
Turkey,TUR,TRY,155.0,33.1104,4.68130859186238,27.24077328646751,11181.4153657419,-17.727,-22.747999999999998,-20.596999999999998,46.739999999999995,32.684999999999995,2.461,-14.429,-10.152,69.8,36.659000000000006
Taiwan,TWN,TWD,75.0,32.87,2.28171585031944,13.181019332161684,76690.0930441334,-59.9,-62.346000000000004,-61.297999999999995,-28.477999999999998,-35.327999999999996,-59.338,-66.03999999999999,-64.34299999999999,-32.613,-45.766
Ukraine,UKR,UAH,118.0,41.05,2.87454323995128,20.738137082601057,9433.69451271186,-49.481,-52.563,-51.243,-9.895,-18.525,-36.699,-47.133,-44.491,4.904,-15.570999999999998
Uruguay,URY,UYU,285.0,40.3,7.07196029776675,50.08787346221441,16785.5923177544,24.288,16.704,19.952,121.676,100.444,51.822,26.796,33.133,151.602,102.495
United States,USA,USD,5.69,1.0,5.69,1.0,81632.253,0.0,-6.101999999999999,-3.488,78.358,61.275,0.0,-16.483999999999998,-12.31,65.72200000000001,33.377
Venezuela,VEN,VES,181.6,36.56705,4.96621958839994,31.915641476274168,,-12.72,-18.046,-15.765,55.669999999999995,40.760000000000005,,,,,
Vietnam,VNM,VND,76000.0,25247.5,3.01019902960689,13356.766256590501,7630.02120080632,-47.097,-50.324999999999996,-48.942,-5.643,-14.680000000000001,-33.29,-44.285999999999994,-41.502,10.552999999999999,-11.024000000000001
South Africa,ZAF,ZAR,51.9,18.19125,2.85301999587714,9.121265377855892,12419.7605603083,-49.858999999999995,-52.919000000000004,-51.608,-10.57,-19.134999999999998,-37.824000000000005,-48.073,-45.477000000000004,3.04,-17.071
