Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
United Arab Emirates,ARE,AED,17.0,3.67305,4.62830617606621,3.3730158730158717,47295.3531811765,-8.169,-6.59,-3.9079999999999995,36.742999999999995,20.741,2.653,-9.244,-3.733,43.271,2.401
Argentina,ARG,ARS,450.0,105.0165,4.28504092214081,89.28571428571436,11331.4111792,-14.979000000000001,-13.517999999999999,-11.035,26.601000000000003,11.786000000000001,15.735,2.322,8.535,61.529,15.451
Australia,AUS,AUD,6.4,1.419345682,4.50911999885874,1.2698412698412693,67383.6856875,-10.533,-8.995000000000001,-6.382000000000001,33.221000000000004,17.632,-9.072,-19.611,-14.729000000000001,26.906000000000002,-9.295
Azerbaijan,AZE,AZN,4.5,1.699,2.64861683343143,0.8928571428571429,10411.58384,-47.448,-46.544999999999995,-45.01,-21.747,-30.903999999999996,-28.061999999999998,-36.4,-32.538,0.402,-28.238999999999997
Bahrain,BHR,BHD,1.5,0.377,3.97877984084881,0.2976190476190479,32994.49776,-21.056,-19.698999999999998,-17.393,17.553,3.7960000000000003,-4.997999999999999,-16.008,-10.908,32.592999999999996,-5.231
Brazil,BRA,BRL,22.9,5.31,4.31261770244821,4.543650793650793,9818.10663406114,-14.432,-12.961,-10.462,27.416,12.504999999999999,17.557000000000002,3.933,10.244,64.072,17.269000000000002
Canada,CAN,CAD,6.77,1.2718,5.32316401949992,1.343253968253968,49025.9165849335,5.618,7.434,10.519,57.272,38.868,17.057,3.4909999999999997,9.775,63.373999999999995,16.77
Switzerland,CHE,CHF,6.5,0.93105,6.98136512539606,1.28968253968254,66399.2256738462,38.519,40.9,44.946000000000005,106.26400000000001,82.126,41.410000000000004,25.020999999999997,32.613,97.363,41.064
Chile,CHL,CLP,3100.0,798.6,3.88179313799149,615.0793650793659,19792.3686164129,-22.98,-21.656,-19.407,14.687,1.266,-0.265,-11.824,-6.47,39.196999999999996,-0.51
China,CHN,CNY,24.4,6.36535,3.83325347388596,4.84126984126984,16746.8948557377,-23.943,-22.636,-20.415,13.253,0.0,0.246,-11.372,-5.991,39.911,0.0
Colombia,COL,COP,12950.0,3941.995,3.2851386163605,2569.444444444446,9092.35697993514,-34.819,-33.698,-31.794,-2.941,-14.299000000000001,-10.052,-20.477,-15.647,25.539,-10.272
Costa Rica,CRI,CRC,2650.0,642.585,4.12396803535719,525.7936507936508,14806.1940026264,-18.175,-16.769000000000002,-14.379,21.842,7.5840000000000005,9.09,-3.5540000000000003,2.303,52.254,8.822000000000001
