Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
Argentina,ARG,ARS,4.75,3.0638,1.55036229518898,1.7790262172284632,8484.82830315789,-41.934,-55.87800000000001,-53.248,-29.114,19.069,-22.019,-49.028,-42.244,-4.472,13.514999999999999
Australia,AUS,AUD,3.25,1.3308,2.44214006612564,1.2172284644194762,38994.6311538462,-8.534,-30.499,-26.356,11.66,87.559,-5.098,-37.968,-29.711,16.256,38.146
Brazil,BRA,BRL,6.2,2.2615,2.74154322352421,2.322097378277154,5177.35996451613,2.68,-21.978,-17.327,25.349,110.553,42.44,-6.894,5.499,74.492,107.347
Canada,CAN,CAD,3.52,1.1704,3.00751879699248,1.3183520599250933,33484.8143693182,12.641,-14.408999999999999,-9.306000000000001,37.51,130.98000000000002,21.878,-20.335,-9.731,49.303000000000004,77.415
Switzerland,CHE,CHF,6.3,1.2776,4.93112085159674,2.359550561797751,29754.7720047619,84.68599999999999,40.335,48.701,125.461,278.715,105.79700000000001,34.518,52.42400000000001,152.105,199.574
Chile,CHL,CLP,1560.0,522.75,2.98421807747489,584.2696629213478,7241.05368717308,11.768,-15.072,-10.009,36.443999999999996,129.191,51.92400000000001,-0.695,12.523000000000001,86.11,121.153
China,CHN,CNY,10.5,8.0641,1.30206718666683,3.9325842696629154,3649.44118571429,-51.233,-62.944,-60.73499999999999,-40.467,0.0,-31.304,-55.096999999999994,-49.120000000000005,-15.845,0.0
Czech Republic,CZE,CZK,62.0,23.8375,2.60094389092816,23.22097378277154,13873.4021670968,-2.5860000000000003,-25.979999999999997,-21.567,18.92,99.75500000000001,24.358,-18.714,-7.893999999999999,52.341,81.026
Denmark,DNK,DKK,27.75,6.1769,4.49254480402791,10.39325842696629,28199.1983610811,68.26,27.853,35.475,105.40799999999999,245.032,89.857,24.099999999999998,40.617999999999995,132.579,176.371
Egypt,EGY,EGP,9.25,5.74,1.61149825783972,3.4644194756554283,2311.71919459459,-39.644,-54.138,-51.404,-26.319,23.765,-13.811000000000002,-43.663000000000004,-36.164,5.583,25.463
Euro area,EUZ,EUR,2.91,0.82815735,3.51382499956077,1.0898876404494378,24577.1497787619,31.604,0.0,5.962,60.659,169.865,52.988,0.0,13.311,87.413,122.701
Britain,GBR,GBP,1.88,0.566925563,3.3161319980909,0.7041198501872653,32882.3466542553,24.2,-5.6259999999999994,0.0,51.62,154.68200000000002,35.016000000000005,-11.747,0.0,65.398,96.54
