Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
Lebanon,LBN,LBP,170000.0,38000.0,4.47368421052632,31716.41791044779,,-16.536,-14.479000000000001,-4.146,41.958,26.457000000000004,,,,,
Sri Lanka,LKA,LKR,1820.0,364.655,4.99101890828317,339.55223880597,3175.4674443956,-6.8839999999999995,-4.590000000000001,6.938,58.374,41.081,19.713,10.387,27.201999999999998,92.16,49.708000000000006
Moldova,MDA,MDL,60.0,18.8411,3.18452744266524,11.19402985074628,9687.89492666667,-40.587,-39.123000000000005,-31.768,1.05,-9.983,-25.490000000000002,-31.294,-20.828,19.602,-6.819999999999999
Mexico,MEX,MXN,79.0,18.838,4.19365113069328,14.738805970149256,15376.3427959494,-21.759999999999998,-19.832,-10.145999999999999,33.072,18.541,-3.936,-11.419,2.0740000000000003,54.2,20.134
Malaysia,MYS,MYR,12.9,4.2855,3.01015050752538,2.4067164179104505,22795.4243348837,-43.84,-42.457,-35.504000000000005,-4.4830000000000005,-14.912,-32.881,-38.11,-28.682000000000002,7.736999999999999,-16.064
Nicaragua,NIC,NIO,154.0,36.45,4.22496570644719,28.731343283582103,2961.46616467532,-21.176000000000002,-19.234,-9.475,34.065,19.427,1.422,-6.479,7.767,62.800999999999995,26.834999999999997
Norway,NOR,NOK,65.0,9.86415,6.58951861032121,12.126865671641783,85969.9687643077,22.939,25.968000000000004,41.188,109.097,86.265,19.783,10.451,27.276,92.27199999999999,49.795
New Zealand,NZL,NZD,7.5,1.53787004998078,4.87687499999999,1.3992537313432838,53137.73216,-9.014,-6.772,4.492999999999999,54.752,37.854,-1.933,-9.572,4.202,57.415000000000006,22.639
Oman,OMN,OMR,1.42,0.385,3.68831168831169,0.26492537313432846,34029.5566760563,-31.188,-29.493000000000002,-20.974,17.036,4.257,-20.946,-27.105,-16.0,26.895000000000003,-1.138
Pakistan,PAK,PKR,780.0,230.2,3.38835794960904,145.52238805970165,2017.09378820513,-36.784,-35.227000000000004,-27.400999999999996,7.518,-4.222,-18.363,-24.723,-13.256,31.041999999999998,2.092
Peru,PER,PEN,13.9,3.8847,3.57813988210158,2.5932835820895535,10847.0944690647,-33.244,-31.599,-23.334,13.54,1.143,-16.644000000000002,-23.137,-11.429,33.800999999999995,4.242
Philippines,PHL,PHP,155.0,54.435,2.84743271792046,28.91791044776124,6826.40439587097,-46.876,-45.567,-38.991,-9.646,-19.512,-32.651,-37.897999999999996,-28.438000000000002,8.106,-15.776000000000002
Poland,POL,PLN,17.75,4.3373,4.09240771908791,3.3115671641791025,24600.0675695775,-23.649,-21.768,-12.316,29.859,15.68,-9.337,-16.400000000000002,-3.665,45.53,13.38
Qatar,QAT,QAR,14.0,3.64175,3.84430562229697,2.6119402985074607,112285.9566,-28.278,-26.511000000000003,-17.631,21.986,8.667,-35.113,-40.168,-31.054,4.154999999999999,-18.855
Romania,ROU,RON,12.3,4.51885,2.72193146486385,2.2947761194029863,32261.8513300813,-49.218,-47.965999999999994,-41.68,-13.628000000000002,-23.06,-41.301,-45.873999999999995,-37.629000000000005,-5.778,-26.594
Saudi Arabia,SAU,SAR,19.0,3.7545,5.06059395392196,3.544776119402985,36448.9298189474,-5.586,-3.26,8.429,60.580999999999996,43.047000000000004,7.568999999999999,-0.8099999999999999,14.299000000000001,72.668,34.522000000000006
Singapore,SGP,SGD,5.9,1.32015,4.46918910729841,1.1007462686567155,110755.527837288,-16.619999999999997,-14.565,-4.243,41.815000000000005,26.33,-24.251,-30.152,-19.512,21.59,-5.271
Sweden,SWE,SEK,57.4,10.2154,5.61896744131409,10.708955223880588,52998.0721867596,4.8309999999999995,7.414999999999999,20.393,78.29899999999999,58.831,13.041,4.234999999999999,20.113,81.45,41.364000000000004
Thailand,THA,THB,128.0,32.8225,3.89976388148374,23.88059701492538,10384.176528125,-27.243000000000002,-25.45,-16.442999999999998,23.746000000000002,10.234,-8.993,-16.083,-3.3000000000000003,46.082,13.809
Turkey,TUR,TRY,75.0,18.8055,3.98819494296881,13.992537313432827,12580.2250197333,-25.593,-23.76,-14.548,26.552,12.734000000000002,-7.691000000000001,-14.882000000000001,-1.916,48.173,15.437999999999999
Taiwan,TWN,TWD,75.0,30.369,2.46962362935889,13.992537313432859,69463.6308789333,-53.925,-52.790000000000006,-47.086,-21.634999999999998,-30.191000000000003,-52.830999999999996,-56.505,-49.88,-24.285,-41.012
Ukraine,UKR,UAH,92.0,36.917,2.49207682097679,17.16417910447764,8633.98628608696,-53.506,-52.35999999999999,-46.604,-20.922,-29.557,-41.459,-46.019,-37.797,-6.032,-26.790999999999997
Uruguay,URY,UYU,268.0,39.125,6.84984025559105,49.999999999999964,16250.8067,27.796,30.944,46.766000000000005,117.357,93.624,56.406,44.222,66.191,151.059,95.595
United States,USA,USD,5.36,1.0,5.36,1.0,77191.871,0.0,2.464,14.844,70.082,51.51,0.0,-7.79,6.256,60.516999999999996,25.056
Venezuela,VEN,VES,56.3,20.7081,2.71874290736475,10.50373134328358,,-49.277,-48.027,-41.748000000000005,-13.73,-23.150000000000002,,,,,
Vietnam,VNM,VND,72000.0,23450.0,3.07036247334755,13432.83582089553,7146.97688694,-42.717,-41.306,-34.214,-2.572,-13.209999999999999,-27.467000000000002,-33.117000000000004,-22.929,16.428,-9.293
South Africa,ZAF,ZAR,49.9,17.21,2.89947704822777,9.309701492537299,11748.4748665331,-45.905,-44.572,-37.875,-7.994999999999999,-18.041,-32.681,-37.925,-28.470000000000002,8.058,-15.814
