Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
United Arab Emirates,ARE,AED,14.75,3.67315,4.01562691422893,3.016359918200408,45838.6335681356,-17.881,-22.237000000000002,-9.511,7.3870000000000005,16.079,-8.366999999999999,-25.679999999999996,-9.067,12.72,-5.682
Argentina,ARG,ARS,320.0,85.3736,3.74823130335373,65.43967280163598,9163.27975565625,-23.349,-27.416,-15.537,0.23600000000000002,8.349,10.979,-9.989,10.132,36.519,14.231
Australia,AUS,AUD,6.48,1.299967501,4.98473999928095,1.3251533742331287,58204.9146157407,1.9369999999999998,-3.4709999999999996,12.327,33.303,44.092,5.583,-14.365,4.7780000000000005,29.881,8.677
Azerbaijan,AZE,AZN,3.95,1.699,2.32489699823426,0.8077709611451959,9008.40628101266,-52.456,-54.978,-47.611,-37.827,-32.795,-31.076999999999998,-44.099,-31.602999999999998,-15.215,-29.057
Bahrain,BHR,BHD,1.5,0.377,3.97877984084881,0.306748466257669,28826.11968,-18.634,-22.951,-10.342,6.401999999999999,15.013000000000002,1.599,-17.596999999999998,0.823,24.98,4.5760000000000005
Brazil,BRA,BRL,21.9,5.5046,3.97849071685499,4.478527607361959,8454.28817671233,-18.64,-22.957,-10.348,6.394,15.004999999999999,18.478,-3.907,17.574,45.744,21.95
Canada,CAN,CAD,6.77,1.2803,5.28782316644536,1.3844580777096103,42210.2394726736,8.135,2.399,19.156000000000002,41.409,52.85300000000001,23.464,0.13699999999999998,22.522000000000002,51.876999999999995,27.082
Switzerland,CHE,CHF,6.5,0.89155,7.29067354607145,1.3292433537832313,60824.4530769231,49.094,41.184,64.289,94.96900000000001,110.74900000000001,52.113,23.372999999999998,50.953,87.12,56.571000000000005
Chile,CHL,CLP,2940.0,719.425,4.0865969350523,601.2269938650309,17203.1911566531,-16.43,-20.863,-7.912,9.285,18.13,13.589,-7.872,12.722,39.729,16.918
China,CHN,CNY,22.4,6.4751,3.45940603233927,4.580777096114522,15855.475059375,-29.256,-33.009,-22.045,-7.487000000000001,0.0,-2.847,-21.203,-3.588,19.511,0.0
Colombia,COL,COP,12950.0,3460.5,3.74223378124549,2648.2617586912106,7484.82578013591,-23.472,-27.532,-15.672,0.076,8.176,12.331,-8.892,11.474,38.182,15.623000000000001
Costa Rica,CRI,CRC,2350.0,613.77,3.82879580298809,480.5725971370143,14807.9456015489,-21.701999999999998,-25.855,-13.721,2.391,10.678,8.401,-12.08,7.574,33.347,11.577
Czech Republic,CZE,CZK,89.0,21.5909,4.12210699878189,18.20040899795499,29311.1571316854,-15.703,-20.176,-7.112,10.235,19.156000000000002,4.902,-14.918000000000001,4.102,29.043999999999997,7.976999999999999
Denmark,DNK,DKK,30.0,6.12065,4.90144020651401,6.13496932515337,64970.643026,0.234,-5.0840000000000005,10.45,31.075999999999997,41.684,-0.104,-18.978,-0.8659999999999999,22.886,2.8240000000000003
Egypt,EGY,EGP,42.5,15.64,2.71739130434783,8.691206543967294,7036.88788094118,-44.43,-47.378,-38.766,-27.331,-21.448999999999998,-18.13,-33.598,-18.755,0.711,-15.731
Euro area,EUZ,EUR,4.25,0.823011399,5.16396249816705,0.8691206543967279,38757.6374440636,5.603000000000001,0.0,16.365,38.096000000000004,49.273,23.294999999999998,0.0,22.354,51.669,26.907999999999998
Britain,GBR,GBP,3.29,0.74137228,4.4377165005414,0.6728016359918199,46624.9743191489,-9.249,-14.063999999999998,0.0,18.675,28.28,0.769,-18.27,0.0,23.959,3.7220000000000004
Guatemala,GTM,GTQ,25.0,7.8009,3.2047584253099,5.112474437627812,6551.704152,-34.463,-37.940000000000005,-27.784,-14.297,-7.361,-3.058,-21.374000000000002,-3.798,19.250999999999998,-0.217
Hong Kong,HKG,HKD,20.5,7.75535,2.64333653542393,4.192229038854801,85943.2217707317,-45.944,-48.812,-40.435,-29.311,-23.59,-51.774,-60.885999999999996,-52.141999999999996,-40.676,-50.361
Honduras,HND,HNL,87.0,24.103,3.60950918972742,17.79141104294479,3311.43560551724,-26.186,-30.102,-18.663,-3.473,4.3389999999999995,12.198,-9.0,11.342,38.019,15.486
Hungary,HUN,HUF,900.0,297.42395,3.02598361698848,184.0490797546014,26931.8546368667,-38.119,-41.402,-31.812,-19.078,-12.529000000000002,-21.693,-36.488,-22.291,-3.672,-19.399
Indonesia,IDN,IDR,34000.0,14125.0,2.4070796460177,6952.965235173828,8220.15308962941,-50.775000000000006,-53.38699999999999,-45.759,-35.629,-30.419,-28.181,-41.75,-28.729,-11.652999999999999,-26.076
India,IND,INR,190.0,73.39,2.58890857064995,38.85480572597134,3659.31357378947,-47.057,-49.866,-41.661,-30.767,-25.163000000000004,-19.764,-34.923,-20.376,-1.299,-17.413
Israel,ISR,ILS,17.0,3.179,5.3475935828877,3.4764826175869117,44245.6421964706,9.358,3.556,20.503,43.007,54.581,23.254,-0.033,22.314,51.61900000000001,26.866
Jordan,JOR,JOD,2.3,0.709,3.24400564174894,0.47034764826175834,6036.0841826087,-33.660000000000004,-37.18,-26.899,-13.248,-6.227,-1.4500000000000002,-20.07,-2.202,21.23,1.438
Japan,JPN,JPY,390.0,104.295,3.73939306774054,79.75460122699378,53781.7368403846,-23.53,-27.587,-15.736,0.0,8.094,-18.708,-34.067,-19.328,0.0,-16.326
South Korea,KOR,KRW,4500.0,1097.35,4.10078826263271,920.245398773007,40684.3285703133,-16.139,-20.588,-7.5920000000000005,9.665,18.54,-3.308,-21.576999999999998,-4.046,18.944,-0.475
Kuwait,KWT,KWD,1.15,0.3037,3.78663154428713,0.23517382413087967,29971.8645391304,-22.564,-26.672,-14.671999999999999,1.2630000000000001,9.459,-4.077,-22.2,-4.809,17.998,-1.266
Lebanon,LBN,LBP,15500.0,8750.0,1.77142857142857,3169.734151329241,,-63.774,-65.696,-60.082,-52.628,-48.794,,,,,
Sri Lanka,LKA,LKR,700.0,189.0,3.7037037037037,143.1492842535786,4994.6107431,-24.26,-28.278,-16.54,-0.954,7.062,13.499,-7.945,12.633,39.619,16.825000000000003
Moldova,MDA,MDL,50.0,17.225,2.90275761973875,10.224948875255619,7416.1639266,-40.638999999999996,-43.788,-34.589,-22.374,-16.091,-12.818,-29.29,-13.483,7.245,-10.263
Mexico,MEX,MXN,54.0,20.11475,2.68459712400104,11.042944785276056,17009.2177088889,-45.1,-48.013,-39.505,-28.208,-22.397,-25.27,-39.389,-25.840000000000003,-8.072,-23.080000000000002
Malaysia,MYS,MYR,9.99,4.052,2.46544916090819,2.0429447852760707,21399.0800510511,-49.582,-52.257,-44.443,-34.068,-28.732000000000003,-33.594,-46.14,-34.1,-18.311,-31.648
Nicaragua,NIC,NIO,124.0,34.8453,3.55858609338993,25.35787321063398,2643.00386879032,-27.227,-31.087999999999997,-19.81,-4.835,2.867,11.249,-9.77,10.4,36.851,14.509
Norway,NOR,NOK,52.0,8.5439,6.08621355587027,10.633946830265849,60454.3770305769,24.462,17.858999999999998,37.147000000000006,62.759,75.932,27.253,3.2099999999999995,26.282,56.538,30.982
New Zealand,NZL,NZD,6.8,1.395089286,4.87423999900176,1.390593047034766,45735.5659411765,-0.322,-5.609999999999999,9.837,30.348000000000003,40.898,11.297,-9.731,10.448,36.91,14.557999999999998
Oman,OMN,OMR,1.1,0.385,2.85714285714286,0.22494887525562393,29188.1655,-41.571999999999996,-44.672,-35.617,-23.593,-17.409,-27.227,-40.976,-27.782,-10.479,-25.094
Pakistan,PAK,PKR,550.0,160.35,3.42999688182102,112.47443762781197,1936.75520050909,-29.857,-33.578,-22.708000000000002,-8.274,-0.8500000000000001,7.881,-12.501000000000001,7.058000000000001,32.708999999999996,11.043
Peru,PER,PEN,11.9,3.6207,3.28665727621731,2.4335378323108414,9078.1966512605,-32.788000000000004,-36.354,-25.938,-12.107,-4.994,-2.62,-21.019,-3.363,19.79,0.234
Philippines,PHL,PHP,142.0,48.0925,2.95264334355669,29.038854805725997,5683.47488577465,-39.619,-42.821999999999996,-33.465,-21.04,-14.649000000000001,-10.037,-27.034999999999997,-10.724,10.666,-7.401000000000001
Poland,POL,PLN,13.08,3.7226,3.51367323913394,2.6748466257668726,23023.9436559633,-28.145999999999997,-31.958,-20.822,-6.036,1.569,-6.482,-24.151,-7.195,15.040000000000001,-3.7409999999999997
Qatar,QAT,QAR,13.0,3.641,3.57044767920901,2.6584867075664635,69777.8538715385,-26.985,-30.858,-19.543,-4.518,3.2099999999999995,-29.133,-42.522,-29.674,-12.824,-27.056
Romania,ROU,RON,9.9,4.0089,2.46950535059493,2.0245398773006165,27261.0757727273,-49.498999999999995,-52.178000000000004,-44.352000000000004,-33.96,-28.615000000000002,-36.242999999999995,-48.289,-36.729,-21.57,-34.374
Russia,RUS,RUB,135.0,74.63,1.80892402519094,27.60736196319015,26625.8065142222,-63.007999999999996,-64.97,-59.238,-51.625,-47.71,-53.086999999999996,-61.95,-53.445,-42.29,-51.712
Saudi Arabia,SAU,SAR,14.0,3.7518,3.73154219308065,2.8629856850715707,30481.3832828571,-23.69,-27.739000000000004,-15.913,-0.21,7.867,-5.806,-23.602,-6.524000000000001,15.872,-3.045
Singapore,SGP,SGD,5.9,1.3308,4.43342350465885,1.2065439672801632,70290.2946762712,-9.337,-14.147000000000002,-0.097,18.56,28.156,-12.249,-28.829,-12.919,7.945,-9.678
Sweden,SWE,SEK,52.88,8.29525,6.37473252765137,10.813905930470353,44890.4641043873,30.363,23.447000000000003,43.649,70.475,84.272,46.332,18.685,45.216,80.009,50.621
Thailand,THA,THB,128.0,30.13,4.24825755061401,26.175869120654422,8571.78288773438,-13.123999999999999,-17.732999999999997,-4.269,13.608,22.803,26.391,2.511,25.426,55.477,30.095
Turkey,TUR,TRY,14.99,7.4705,2.00655913258818,3.065439672801636,19696.8345310207,-58.965999999999994,-61.143,-54.784,-46.339999999999996,-41.997,-45.266,-55.60699999999999,-45.684000000000005,-32.67,-43.662
Taiwan,TWN,TWD,72.0,27.98,2.57326661901358,14.72392638036809,57405.6149266667,-47.377,-50.169,-42.014,-31.185000000000002,-25.615,-45.241,-55.586999999999996,-45.659,-32.639,-43.636
Ukraine,UKR,UAH,62.0,28.14,2.20326936744847,12.678936605316965,8039.73268209677,-54.943,-57.333999999999996,-50.351,-41.079,-36.311,-34.165,-46.603,-34.666999999999994,-19.014,-32.235
Uruguay,URY,UYU,204.0,42.495,4.80056477232616,41.717791411042974,15307.3021701471,-1.8290000000000002,-7.037,8.176,28.377999999999997,38.768,35.388999999999996,9.809,34.355999999999995,66.546,39.356
United States,USA,USD,4.89,1.0,4.89,1.0,64367.435,0.0,-5.305,10.192,30.769999999999996,41.354,0.0,-18.894,-0.763,23.013,2.93
Vietnam,VNM,VND,66000.0,23064.0,2.86160249739854,13496.93251533741,6107.80242550091,-41.481,-44.585,-35.516,-23.474,-17.281,-13.119,-29.534,-13.782,6.875000000000001,-10.573
South Africa,ZAF,ZAR,33.5,15.5225,2.15815751328716,6.8507157464212565,13631.8473071642,-55.86600000000001,-58.207,-51.368,-42.286,-37.614999999999995,-38.336,-49.986000000000004,-38.806000000000004,-24.145,-36.529
