Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
UAE,ARE,AED,13.0,3.673,3.5393411380343,2.8888888888888853,,-21.348,-12.862000000000002,-5.071,8.662,25.080000000000002,,,,,
Argentina,ARG,ARS,55.0,15.8575,3.46839035156866,12.222222222222227,15444.0782181818,-22.925,-14.609,-6.973999999999999,6.483999999999999,22.572,3.5770000000000004,0.33,14.536,36.754,19.473
Australia,AUS,AUD,5.8,1.356668023,4.27518000105469,1.2888888888888899,54057.5425862069,-4.9959999999999996,5.2540000000000004,14.665000000000001,31.253999999999998,51.083999999999996,-2.5919999999999996,-5.646,7.714,28.609,12.356
Brazil,BRA,BRL,16.5,3.22395,5.11794537756479,3.6666666666666674,8677.03527272727,13.732,26.003,37.269000000000005,57.128,80.867,61.638999999999996,56.572,78.741,113.41399999999999,86.44500000000001
Canada,CAN,CAD,5.98,1.326,4.50980392156863,1.3288888888888897,42278.0892140468,0.218,11.03,20.958,38.457,59.376,10.763,7.291,22.482,46.242,27.761000000000003
Switzerland,CHE,CHF,6.5,1.0236,6.35013677217663,1.4444444444444442,56333.0194615385,41.114,56.33899999999999,70.318,94.958,124.413,42.692,38.218,57.789,88.398,64.59
Chile,CHL,CLP,2450.0,672.805,3.64147115434636,544.4444444444449,17062.4456081633,-19.078,-10.348,-2.331,11.798,28.688999999999997,7.348000000000001,3.9829999999999997,18.706,41.733,23.822
China,CHN,CNY,19.6,6.9266,2.82967112291745,4.355555555555558,12301.1258418367,-37.118,-30.334,-24.104999999999997,-13.125,0.0,-13.303999999999998,-16.023,-4.132000000000001,14.465,0.0
Colombia,COL,COP,9900.0,2994.625,3.30592311224277,2200.0000000000014,8384.08615681818,-26.534999999999997,-18.609,-11.331,1.496,16.831,4.671,1.39,15.745999999999999,38.199,20.733999999999998
Costa Rica,CRI,CRC,2250.0,554.33,4.05895405264012,499.9999999999995,,-9.801,-0.06999999999999999,8.866,24.615000000000002,43.443,,,,,
Czech Republic,CZE,CZK,75.0,25.81175,2.90565343302953,16.66666666666666,27206.47296,-35.43,-28.464,-22.067,-10.793,2.685,-20.73,-23.215,-12.343,4.661,-8.565000000000001
Denmark,DNK,DKK,30.0,7.10125,4.22460834360148,6.666666666666668,55398.18555,-6.12,4.009,13.309000000000001,29.701,49.297000000000004,-4.53,-7.523000000000001,5.571000000000001,26.05,10.120999999999999
Egypt,EGY,EGP,27.49,18.77,1.46457112413426,6.108888888888902,5151.74356129502,-67.45400000000001,-63.943000000000005,-60.718,-55.035999999999994,-48.242000000000004,-52.31400000000001,-53.809,-47.269,-37.04,-44.996
Euro area,EUZ,EUR,3.88,0.955246692,4.06177800194884,0.8622222222222219,37188.0372710544,-9.738,0.0,8.942,24.701999999999998,43.541999999999994,3.237,0.0,14.158999999999999,36.305,19.08
Britain,GBR,GBP,3.09,0.82877507,3.72839400200588,0.6866666666666674,44181.9072815534,-17.147000000000002,-8.208,0.0,14.466999999999999,31.761,-9.568,-12.403,0.0,19.399,4.31
Hong Kong,HKG,HKD,19.2,7.75595,2.47551879524752,4.2666666666666675,79117.104140625,-44.988,-39.053,-33.604,-23.998,-12.516,-51.11599999999999,-52.649,-45.944,-35.458,-43.614999999999995
Hungary,HUN,HUF,900.0,294.6172,3.05481146382492,199.99999999999986,18416.412005,-32.115,-24.791,-18.066,-6.213,7.956,-10.904,-13.697000000000001,-1.478,17.634,2.769
Indonesia,IDN,IDR,31000.0,13329.0,2.32575587065796,6888.888888888878,6964.31445416129,-48.317,-42.74,-37.62,-28.596,-17.808,-25.46,-27.797,-17.573,-1.584,-14.021
India,IND,INR,170.0,68.3275,2.48801726976693,37.77777777777775,3043.59403235294,-44.711,-38.746,-33.268,-23.615,-12.074,-17.465,-20.053,-8.733,8.972,-4.7989999999999995
