Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
Honduras,HND,HNL,87.0,24.6548,3.52872462968671,18.04979253112031,,-26.790000000000003,-22.988,-19.988,-0.436,13.001,,,,,
Hungary,HUN,HUF,900.0,298.7502,3.01255028448517,186.72199170124512,26125.2181575111,-37.499,-34.253,-31.691999999999997,-15.0,-3.528,-19.817,-27.095999999999997,-21.177,2.406,-10.718
Indonesia,IDN,IDR,33000.0,13670.0,2.41404535479151,6846.473029045631,8664.01050750485,-49.916,-47.315000000000005,-45.262,-31.887,-22.694,-26.529999999999998,-33.2,-27.777,-6.168,-18.194
India,IND,INR,188.0,70.87815,2.65243943302696,39.00414937759332,3726.53703053192,-44.97,-42.112,-39.857,-25.16,-15.06,-15.862000000000002,-23.501,-17.29,7.456,-6.3149999999999995
Israel,ISR,ILS,17.0,3.4595,4.91400491400492,3.526970954356851,44625.6294811765,1.95,7.244000000000001,11.423,38.651,57.362,15.448999999999998,4.967,13.489999999999998,47.445,28.548000000000002
Jordan,JOR,JOD,2.3,0.709,3.24400564174894,0.4771784232365141,,-32.696999999999996,-29.202,-26.443,-8.469,3.884,,,,,
Japan,JPN,JPY,390.0,110.04,3.54416575790622,80.91286307053952,54628.1535130769,-26.47,-22.651,-19.637,0.0,13.496,-21.7,-28.809,-23.029,0.0,-12.815999999999999
South Korea,KOR,KRW,4500.0,1156.1,3.89239685148344,933.609958506225,39821.4677738489,-19.245,-15.051,-11.741,9.825000000000001,24.647,-5.679,-14.241999999999999,-7.278999999999999,20.462,5.023
Kuwait,KWT,KWD,1.1,0.3034,3.6255767963085,0.22821576763485454,,-24.781,-20.874000000000002,-17.791,2.297,16.103,,,,,
Lebanon,LBN,LBP,6500.0,1514.0,4.29326287978864,1348.5477178423237,,-10.928,-6.303,-2.6519999999999997,21.136,37.484,,,,,
Sri Lanka,LKA,LKR,580.0,181.45,3.19647285753651,120.33195020746881,,-33.683,-30.239,-27.521,-9.81,2.3609999999999998,,,,,
Moldova,MDA,MDL,45.0,17.42,2.58323765786452,9.336099585062229,,-46.406,-43.623,-41.426,-27.113,-17.276,,,,,
Mexico,MEX,MXN,50.0,18.8205,2.65667755904466,10.373443983402494,19052.4936864,-44.882,-42.02,-39.761,-25.041000000000004,-14.924999999999999,-25.502999999999997,-32.267,-26.767000000000003,-4.857,-17.05
Malaysia,MYS,MYR,9.5,4.0745,2.33157442630998,1.9709543568464756,23599.1603957895,-51.627,-49.114999999999995,-47.132000000000005,-34.214,-25.335,-36.795,-42.533,-37.867,-19.278000000000002,-29.622999999999998
Nicaragua,NIC,NIO,120.0,33.8763,3.54229948370985,24.896265560165972,,-26.508,-22.692,-19.68,-0.053,13.436,,,,,
Norway,NOR,NOK,53.0,8.87515,5.97173005526667,10.995850622406635,61065.9810739623,23.895,30.329,35.407,68.49499999999999,91.23400000000001,27.053,15.518,24.897,62.265,41.469
New Zealand,NZL,NZD,6.5,1.513546239,4.29454999953919,1.3485477178423222,47548.5362153846,-10.901,-6.275,-2.6229999999999998,21.172,37.525,-0.941,-9.934,-2.621,26.512999999999998,10.299
Oman,OMN,OMR,1.155,0.38505,2.99961044020257,0.2396265560165974,,-37.767,-34.536,-31.985000000000003,-15.365,-3.943,,,,,
Pakistan,PAK,PKR,520.0,154.875,3.35754640839387,107.883817427386,1897.53440211538,-30.341,-26.723999999999997,-23.869,-5.266,7.5200000000000005,8.199,-1.624,6.363,38.186,20.476
Peru,PER,PEN,11.9,3.3276,3.57615097968506,2.4688796680497935,9776.81509243697,-25.806,-21.953,-18.912000000000003,0.902,14.52,7.852,-1.94,6.022,37.743,20.089000000000002
Philippines,PHL,PHP,142.0,50.58,2.80743376828786,29.46058091286306,6174.92569267606,-41.754000000000005,-38.73,-36.342999999999996,-20.787,-10.097000000000001,-12.774,-20.693,-14.254,11.4,-2.8770000000000002
Poland,POL,PLN,11.0,3.7966,2.89732918927461,2.282157676348544,26407.7231054546,-39.889,-36.768,-34.304,-18.251,-7.217999999999999,-23.04,-30.026999999999997,-24.345,-1.71,-14.307
Qatar,QAT,QAR,13.0,3.641,3.57044767920901,2.6970954356846484,,-25.924000000000003,-22.078,-19.042,0.742,14.337,,,,,
Romania,ROU,RON,9.5,4.2982,2.21022753710856,1.9709543568464756,,-54.144999999999996,-51.763000000000005,-49.884,-37.638,-29.221000000000004,,,,,
Russia,RUS,RUB,135.0,61.4325,2.1975338786473,28.00829875518677,26664.5471946667,-54.408,-52.04,-50.172000000000004,-37.996,-29.628,-41.735,-47.025,-42.724000000000004,-25.587,-35.124
Saudi Arabia,SAU,SAR,13.0,3.7518,3.46500346500347,2.697095435684651,38781.7292692308,-28.112,-24.379,-21.432000000000002,-2.234,10.961,-15.461,-23.136000000000003,-16.895,7.968999999999999,-5.868
Singapore,SGP,SGD,5.9,1.34715,4.37961622684928,1.2240663900414954,73644.6223288136,-9.137,-4.417999999999999,-0.694,23.573,40.25,-13.098,-20.988,-14.572,10.987,-3.237
Sweden,SWE,SEK,51.5,9.4591,5.4444926050047,10.684647302904555,45761.4180551456,12.956000000000001,18.822,23.452,53.618,74.35000000000001,26.997,15.467,24.843,62.194,41.407
Thailand,THA,THB,115.0,30.2775,3.79819998348609,23.85892116182574,10166.9052575652,-21.199,-17.107,-13.877,7.167999999999999,21.631,14.186000000000002,3.819,12.249,45.832,27.142
Turkey,TUR,TRY,12.99,5.88025,2.20908974958548,2.6950207468879706,19266.9526050808,-54.168000000000006,-51.788000000000004,-49.91,-37.669999999999995,-29.258,-38.155,-43.769000000000005,-39.204,-21.014,-31.136999999999997
Taiwan,TWN,TWD,72.0,29.8845,2.40927571148923,14.93775933609956,53629.6815991667,-50.015,-47.419,-45.371,-32.021,-22.847,-46.454,-51.315999999999995,-47.363,-31.613999999999997,-40.379
Ukraine,UKR,UAH,57.0,23.99,2.3759899958316,11.825726141078853,,-50.705999999999996,-48.146,-46.125,-32.961,-23.913,,,,,
Uruguay,URY,UYU,179.0,37.435,4.78162147722719,37.13692946058088,,-0.796,4.3549999999999995,8.421,34.915,53.123,,,,,
United States,USA,USD,4.82,1.0,4.82,1.0,65504.783,0.0,5.193,9.292,35.998000000000005,54.352000000000004,0.0,-9.078999999999999,-1.6969999999999998,27.715,11.347
Vietnam,VNM,VND,66000.0,23176.0,2.84777355885399,13692.9460580913,,-40.918,-37.849,-35.428,-19.649,-8.805,,,,,
South Africa,ZAF,ZAR,31.0,14.391,2.15412410534362,6.431535269709551,14880.96916,-55.309,-52.988,-51.156,-39.221000000000004,-31.018,-37.626,-43.289,-38.684000000000005,-20.339,-30.549
