Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
South Korea,KOR,KRW,3300.0,1220.0,2.70491803278689,1341.4634146341486,12278.1448322182,9.956,-9.261,-13.971,23.889,126.23,46.791,2.634,0.099,66.537,96.906
Mexico,MEX,MXN,23.0,10.53,2.18423551756885,9.349593495934956,8194.69616869565,-11.21,-26.728,-30.531000000000002,0.041,82.682,25.208000000000002,-12.457,-14.618999999999998,42.05,67.95400000000001
Malaysia,MYS,MYR,5.04,3.8,1.32631578947368,2.0487804878048714,8238.52535714286,-46.085,-55.508,-57.81699999999999,-39.253,10.928,-24.017,-46.874,-48.186,-13.796,1.924
New Zealand,NZL,NZD,3.95,1.78,2.21910112359551,1.6056910569105722,21071.4744,-9.793000000000001,-25.557999999999996,-29.421999999999997,1.638,85.598,8.029,-24.468,-26.334000000000003,22.56,44.91
Peru,PER,PEN,7.9,3.46,2.28323699421965,3.2113821138211343,2188.3854835443,-7.185,-23.407,-27.383000000000003,4.5760000000000005,90.962,42.699,-0.22699999999999998,-2.692,61.894000000000005,91.417
Philippines,PHL,PHP,65.0,52.5,1.23809523809524,26.42276422764232,2051.22619015385,-49.671,-58.467,-60.623000000000005,-43.293,3.55,-22.461000000000002,-45.786,-47.125,-12.031,4.011
Poland,POL,PLN,6.3,3.89,1.61953727506427,2.560975609756102,8293.20002857143,-34.165,-45.671,-48.491,-25.823,35.452,-7.289,-35.178,-36.779,5.183,24.363
Russia,RUS,RUB,41.0,31.1,1.31832797427653,16.6666666666667,4791.73746,-46.409,-55.776,-58.071,-39.619,10.26,-20.709,-44.561,-45.931,-10.043000000000001,6.361
Singapore,SGP,SGD,3.3,1.78,1.85393258426966,1.3414634146341442,29578.9945272727,-24.637,-37.808,-41.036,-15.087,55.056000000000004,-17.923000000000002,-42.613,-44.031,-6.883,10.098
Sweden,SWE,SEK,30.0,8.34,3.59712230215827,12.1951219512195,23830.51159,46.224,20.668,14.405000000000001,64.754,200.85000000000002,69.633,18.605,15.675,92.452,127.54700000000001
Thailand,THA,THB,59.0,42.7,1.38173302107728,23.983739837398318,3754.72877084746,-43.832,-53.649,-56.055,-36.714999999999996,15.562999999999999,-15.629999999999999,-41.010000000000005,-42.467,-4.281,13.174
Turkey,TUR,TRY,3750000.0,1600500.0,2.34301780693533,1524390.2439024372,0.003577369392,-4.755,-21.401999999999997,-25.480999999999998,7.314,95.961,51.416,5.868,3.2520000000000002,71.783,103.10999999999999
Taiwan,TWN,TWD,70.0,34.8,2.01149425287356,28.455284552845484,16589.1524691429,-18.232,-32.523,-36.025,-7.870000000000001,68.234,3.3459999999999996,-27.742,-29.526999999999997,17.247,38.628
United States,USA,USD,2.46,1.0,2.46,1.0,37945.761,0.0,-17.477,-21.761,12.672,105.745,0.0,-30.081999999999997,-31.808999999999997,13.452,34.14
Venezuela,VEN,VEF,3700.0,1598.0,2.3153942428035,1504.0650406504035,,-5.878,-22.328,-26.36,6.049,93.651,,,,,
South Africa,ZAF,ZAR,13.95,7.56,1.8452380952381,5.6707317073170875,5176.30660645161,-24.990000000000002,-38.1,-41.313,-15.485,54.32900000000001,10.367999999999999,-22.832,-24.739,25.214,48.048
