Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
United Arab Emirates,ARE,AED,14.75,3.67315,4.01562691422893,3.131634819532908,,-14.743,-12.174,-2.089,11.99,31.648,,,,,
Argentina,ARG,ARS,120.0,41.8045,2.87050437153895,25.477707006369435,13006.86144625,-39.055,-37.219,-30.009999999999998,-19.946,-5.894,-14.965,-24.099999999999998,-11.603,5.375,-4.702
Australia,AUS,AUD,6.15,1.443626389,4.26010500144716,1.305732484076434,57770.1588341463,-9.552,-6.827,3.872,18.808,39.662,-6.709,-16.730999999999998,-3.021,15.604999999999999,4.551
Azerbaijan,AZE,AZN,3.95,1.6965,2.32832301797819,0.8386411889596601,,-50.566,-49.077,-43.230000000000004,-35.067,-23.669,,,,,
Bahrain,BHR,BHD,1.4,0.377,3.71352785145889,0.2972399150743103,,-21.157,-18.781,-9.455,3.565,21.744,,,,,
Brazil,BRA,BRL,17.5,3.8073,4.59643316786174,3.7154989384288757,9469.760208,-2.411,0.529,12.072,28.187,50.68899999999999,40.067,25.020999999999997,45.605000000000004,73.571,56.973
Canada,CAN,CAD,6.77,1.31305,5.1559346559537,1.437367303609343,42027.1157193501,9.468,12.766,25.714,43.791000000000004,69.03099999999999,24.309,10.955,29.223,54.043,39.312999999999995
Switzerland,CHE,CHF,6.5,0.99355,6.54219717175784,1.380042462845011,60618.3985292308,38.9,43.085,59.51499999999999,82.452,114.478,40.927,25.789,46.499,74.636,57.937000000000005
Chile,CHL,CLP,2640.0,689.75,3.82747372236318,560.5095541401281,18023.6640435114,-18.737000000000002,-16.289,-6.677,6.741999999999999,25.479000000000003,9.072,-2.645,13.383999999999999,35.161,22.236
China,CHN,CNY,21.0,6.8846,3.05028614589083,4.458598726114651,14614.60248,-35.238,-33.287,-25.627,-14.932,0.0,-10.77,-20.355,-7.242,10.573,0.0
Colombia,COL,COP,11900.0,3227.0,3.68763557483731,2526.539278131635,8101.4964462126,-21.706,-19.347,-10.086,2.842,20.895,13.633999999999999,1.427,18.126,40.814,27.349
Costa Rica,CRI,CRC,2290.0,581.935,3.93514739618686,486.1995753715499,,-16.451,-13.934,-4.052,9.745,29.009,,,,,
