Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
United Arab Emirates,ARE,AED,18.0,3.67295,4.90069290352442,3.163444639718808,60261.7455688889,-13.872000000000002,-16.475,-14.179,61.026,41.165,-7.5200000000000005,-21.237000000000002,-17.206,60.91,21.637
Argentina,ARG,ARS,3150.0,821.44,3.83472925594079,553.6028119507913,7445.87234388254,-32.606,-34.642,-32.846,26.001,10.459999999999999,-11.506,-24.632,-20.775,53.974999999999994,16.395
Australia,AUS,AUD,7.7,1.51745068285281,5.07429999999999,1.353251318101933,72730.8192376623,-10.821,-13.516,-11.139000000000001,66.73,46.166000000000004,-8.193999999999999,-21.812,-17.810000000000002,59.736999999999995,20.75
Azerbaijan,AZE,AZN,5.95,1.7025,3.49486049926579,1.045694200351495,12234.1961882353,-38.579,-40.435,-38.798,14.832999999999998,0.67,-20.947,-32.672000000000004,-29.226000000000003,37.549,3.978
Bahrain,BHR,BHD,1.7,0.37695,4.50988194720785,0.2987697715289981,35567.7950470588,-20.74,-23.135,-21.023,48.185,29.908,-6.967,-20.766000000000002,-16.711000000000002,61.873,22.365
Brazil,BRA,BRL,23.9,4.96975,4.80909502490065,4.200351493848858,12654.2343129707,-15.482000000000001,-18.035999999999998,-15.783,58.016,38.527,8.593,-7.515,-2.781,88.945,42.83
Canada,CAN,CAD,7.47,1.34465,5.55534897556985,1.3128295254833038,55060.1030803213,-2.366,-5.317,-2.715,82.536,60.023,6.75,-9.084,-4.431,85.74000000000001,40.407
Switzerland,CHE,CHF,7.1,0.86935,8.1670213377811,1.2478031634446392,72303.1794140845,43.533,39.195,43.021,168.35,135.25300000000001,47.97,26.021,32.471,157.459,94.622
Chile,CHL,CLP,4050.0,908.85,4.4561808879353,711.7750439367306,19839.3168562049,-21.684,-24.051000000000002,-21.963,46.42,28.360999999999997,-2.276,-16.771,-12.511,70.035,28.535
China,CHN,CNY,25.0,7.2013,3.47159540638496,4.393673110720565,20176.3442036,-38.988,-40.832,-39.205,14.069,0.0,-23.971,-35.248000000000005,-31.934,32.287,0.0
