Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
United Arab Emirates,ARE,AED,14.75,3.67295,4.0158455737214,3.060165975103738,,-16.683999999999997,-16.094,-6.1129999999999995,10.461,29.608,,,,,
Argentina,ARG,ARS,250.0,71.24065,3.50923243962541,51.86721991701245,9249.1926648,-27.194000000000003,-26.679000000000002,-17.957,-3.474,13.258000000000001,10.152,-5.856,10.696,36.467,19.822
Australia,AUS,AUD,6.55,1.430615165,4.57844999846622,1.3589211618257264,57559.9624152672,-5.011,-4.3389999999999995,7.04,25.936999999999998,47.766,-0.234,-14.732999999999999,0.258,23.599999999999998,8.524
Azerbaijan,AZE,AZN,3.95,1.699,2.32489699823426,0.8195020746887982,,-51.766,-51.42400000000001,-45.646,-36.05,-24.966,,,,,
Bahrain,BHR,BHD,1.4,0.37705,3.71303540644477,0.2904564315352698,,-22.966,-22.421,-13.193,2.1319999999999997,19.835,,,,,
Brazil,BRA,BRL,20.9,5.34045,3.91352788622682,4.336099585062245,8518.48516746412,-18.806,-18.232,-8.505,7.646999999999999,26.306,23.666,5.694,24.277,53.21,34.522999999999996
Canada,CAN,CAD,6.88,1.3552,5.0767414403778,1.4273858921161813,43158.8327587209,5.327,6.072,18.689,39.643,63.848000000000006,21.719,4.03,22.32,50.798,32.405
Switzerland,CHE,CHF,6.5,0.94125,6.90571049136786,1.3485477178423233,62246.8733507692,43.272,44.285999999999994,61.449,89.95100000000001,122.876,46.141,24.903,46.863,81.05499999999999,58.972
Chile,CHL,CLP,2740.0,787.7,3.47848165545258,568.4647302904559,18001.8147102482,-27.832,-27.322000000000003,-18.676000000000002,-4.319,12.264999999999999,1.117,-13.578000000000001,1.616,25.273,9.994
China,CHN,CNY,21.7,7.0035,3.09845077461269,4.502074688796675,15605.9205714286,-35.717,-35.262,-27.561000000000003,-14.773,0.0,-8.071,-21.431,-7.617,13.891,0.0
Colombia,COL,COP,11900.0,3617.01,3.2900102570908,2468.8796680497912,8692.50302990756,-31.743,-31.259999999999998,-23.083000000000002,-9.504,6.182,3.798,-11.286999999999999,4.31,28.595,12.91
Costa Rica,CRI,CRC,2350.0,581.825,4.039015167791,487.5518672199167,,-16.203,-15.61,-5.572,11.099,30.355999999999998,,,,,
Czech Republic,CZE,CZK,89.0,23.4134,3.80124202379834,18.46473029045644,29329.8768777528,-21.136,-20.578,-11.131,4.559,22.682,0.852,-13.805,1.35,24.945,9.706
Denmark,DNK,DKK,30.0,6.54935,4.58060723583256,6.2240663900414885,63949.0624066667,-4.967,-4.294,7.090000000000001,25.996000000000002,47.835,-4.067,-18.009,-3.594,18.851000000000003,4.3549999999999995
Egypt,EGY,EGP,42.0,15.95,2.63322884012539,8.713692946058085,6546.45893,-45.369,-44.982,-38.438,-27.569,-15.015,-15.257000000000001,-27.572000000000003,-14.838000000000001,4.989,-7.817
Euro area,EUZ,EUR,4.21,0.879623521,4.78613850072343,0.8734439834024905,40395.0461261093,-0.703,0.0,11.895,31.649,54.469,17.004,0.0,17.582,44.956,27.276
Britain,GBR,GBP,3.39,0.79255003,4.27733249849224,0.7033195020746887,47550.839840708,-11.259,-10.631,0.0,17.654,38.047,-0.49100000000000005,-14.953,0.0,23.281,8.245
Guatemala,GTM,GTQ,25.0,7.693,3.24970752632263,5.186721991701242,,-32.579,-32.102000000000004,-24.025,-10.612,4.882000000000001,,,,,
Hong Kong,HKG,HKD,20.5,7.75095,2.64483708448642,4.253112033195023,88947.1610546342,-45.128,-44.74,-38.166,-27.250000000000004,-14.64,-51.92099999999999,-58.908,-51.683,-40.435,-47.699999999999996
Honduras,HND,HNL,87.0,24.6907,3.52359390377754,18.049792531120353,,-26.895999999999997,-26.379,-17.622,-3.079,13.721,,,,,
Hungary,HUN,HUF,900.0,311.37795,2.89037807590422,186.72199170124486,26125.2181575111,-40.034,-39.609,-32.426,-20.496,-6.715,-21.373,-32.799,-20.985,-2.589,-14.469999999999999
Indonesia,IDN,IDR,34000.0,14435.0,2.35538621406304,7053.941908713688,8409.18666904882,-51.132999999999996,-50.787000000000006,-44.933,-35.211999999999996,-23.982,-25.496000000000002,-36.323,-25.128,-7.697,-18.955
