Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
Poland,POL,PLN,8.1,2.83565,2.85648793045686,2.361516034985421,15234.817154321,-16.72,-41.03,-22.195,-18.287,56.015,15.671,-31.156,-1.279,8.001,40.616
Russia,RUS,RUB,70.0,29.927,2.3390249607378,20.408163265306165,14269.20082,-31.807000000000002,-51.712,-36.289,-33.089,27.752,-4.153,-42.955,-18.199,-10.509,16.516000000000002
Saudi Arabia,SAU,SAR,10.0,3.7502,2.66652445202923,2.915451895043737,24229.003442,-22.259,-44.951,-27.369,-23.721,45.639,-2.702,-42.092,-16.96,-9.154,18.281
Singapore,SGP,SGD,4.45,1.39555,3.18870696141306,1.2973760932944596,43641.6412269663,-7.034999999999999,-34.171,-13.145999999999999,-8.783000000000001,74.16,-4.119,-42.935,-18.169,-10.477,16.558
Sweden,SWE,SEK,39.0,7.0821,5.50684119117211,11.370262390670554,31459.3039025641,60.549,13.685,49.996,57.53,200.76999999999998,86.136,10.782,58.86,73.792,126.277
Thailand,THA,THB,70.0,33.135,2.112569790252,20.408163265306126,7077.868896,-38.409,-56.387,-42.458,-39.567,15.383,-4.995,-43.456,-18.917,-11.295,15.494
Turkey,TUR,TRY,5.65,1.47455,3.83167746092028,1.6472303206997083,8419.78794690265,11.711,-20.898,4.367999999999999,9.610000000000001,109.277,69.238,0.724,44.438,58.01500000000001,105.735
Taiwan,TWN,TWD,75.0,31.8425,2.35534270236319,21.865889212827955,25556.016934,-31.330999999999996,-51.376,-35.845,-32.622,28.643,-15.293000000000001,-49.585,-27.705999999999996,-20.91,2.9739999999999998
Ukraine,UKR,UAH,14.0,7.66,1.82767624020888,4.081632653061231,,-46.715,-62.269,-50.217999999999996,-47.717,-0.17700000000000002,,,,,
Uruguay,URY,UYU,77.0,23.17,3.32326283987915,22.448979591836707,,-3.1119999999999997,-31.392999999999997,-9.481,-4.934,81.509,,,,,
United States,USA,USD,3.43,1.0,3.43,1.0,47102.428,0.0,-29.189999999999998,-6.5729999999999995,-1.881,87.33800000000001,0.0,-40.483999999999995,-14.654,-6.630999999999999,21.565
South Africa,ZAF,ZAR,17.95,7.3045,2.45738928058046,5.233236151603489,10563.6368011142,-28.355999999999998,-49.269,-33.065,-29.703000000000003,34.217,5.527,-37.194,-9.937,-1.471,28.284
