Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
Singapore,SGP,SGD,3.6,1.5873,2.26800226800227,1.2949640287769795,38508.8125166667,-18.417,-39.792,-37.828,1.702,73.36200000000001,-14.509,-46.669,-40.701,8.616999999999999,21.2
Sweden,SWE,SEK,33.0,7.28455,4.53013569815569,11.870503597122315,27290.9454387879,62.955000000000005,20.261000000000003,24.182000000000002,103.14000000000001,246.27500000000003,89.154,17.999000000000002,31.202999999999996,140.322,168.16400000000002
Thailand,THA,THB,60.0,38.445,1.56067108856808,21.58273381294958,5393.17632366667,-43.861,-58.569,-57.218,-30.016,19.295,-17.483999999999998,-48.524,-42.764,4.838,16.983
Turkey,TUR,TRY,4.2,1.5415,2.72461887771651,1.510791366906475,6538.9822952381,-1.992,-27.67,-25.311,22.177,108.26499999999999,42.077999999999996,-11.368,-1.451,80.511,101.423
Taiwan,TWN,TWD,75.0,32.141,2.3334681559379,26.978417266187062,19593.8478445333,-16.062,-38.054,-36.034,4.6370000000000005,78.366,5.209,-34.367999999999995,-27.023999999999997,33.67,49.155
Ukraine,UKR,UAH,8.5,5.05,1.68316831683168,3.0575539568345267,,-39.454,-55.31700000000001,-53.86,-24.523,28.658,,,,,
Uruguay,URY,UYU,42.28,23.925,1.76718913270637,15.208633093525146,,-36.431999999999995,-53.086999999999996,-51.556999999999995,-20.756,35.081,,,,,
United States,USA,USD,2.78,1.0,2.78,1.0,44034.256,0.0,-26.200000000000003,-23.793,24.661,112.498,0.0,-37.617,-30.636999999999997,27.051,41.77
Venezuela,VEN,VEF,5701.25,2519.58,2.26277792330468,2050.809352517988,,-18.605,-39.93,-37.972,1.467,72.962,,,,,
South Africa,ZAF,ZAR,13.95,6.597,2.11459754433834,5.017985611510802,7649.04206021505,-23.935000000000002,-43.864,-42.034,-5.177,61.636,8.819,-32.116,-24.52,38.256,54.272
