Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
New Zealand,NZL,NZD,5.0,1.39275766,3.5900000004308,1.41643059490085,31467.50371,1.7000000000000002,-17.138,3.056,-2.1950000000000003,84.311,13.533000000000001,-18.278,8.331,6.0569999999999995,50.705999999999996
Pakistan,PAK,PKR,210.0,85.525,2.45542239111371,59.490084985835715,1465.38491280952,-30.441000000000003,-43.326,-29.514000000000003,-33.105000000000004,26.062,-0.027999999999999997,-28.038,-4.6080000000000005,-6.61,32.706
Peru,PER,PEN,10.0,2.8275,3.53669319186561,2.8328611898017035,4546.060021,0.19,-18.369,1.526,-3.6470000000000002,81.574,39.867999999999995,0.679,33.46,30.658,85.665
Philippines,PHL,PHP,102.0,46.47,2.19496449322143,28.8951841359773,3171.41079872549,-37.82,-49.338,-36.991,-40.201,12.690000000000001,-12.069,-36.706,-16.098000000000003,-17.858999999999998,16.721
Poland,POL,PLN,8.3,3.1969,2.59626513184648,2.3512747875354143,15301.1741506024,-26.451,-40.075,-25.471,-29.268,33.293,-6.665,-32.816,-10.942,-12.811,23.895
Russia,RUS,RUB,71.0,30.44325,2.33220828919383,20.113314447592085,14478.3785267606,-33.932,-46.17,-33.051,-36.462,19.736,-15.57,-39.226,-19.439,-21.13,12.074
Saudi Arabia,SAU,SAR,10.0,3.75045,2.66634670506206,2.832861189801701,24935.388382,-24.465999999999998,-38.457,-23.459,-27.359,36.891,-11.369,-36.202,-15.43,-17.205000000000002,17.651
Singapore,SGP,SGD,4.23,1.3742,3.07815456265464,1.198300283286121,47249.9446004728,-12.8,-28.951999999999998,-11.637,-16.14,58.033,-12.886000000000001,-37.294,-16.877,-18.622,15.638
Sweden,SWE,SEK,48.4,7.37355,6.56400241403395,13.711048158640235,26088.4897975207,85.949,51.505,88.429,78.828,236.99699999999999,116.24000000000001,55.653,106.33300000000001,102.002,187.043
Thailand,THA,THB,70.0,32.305,2.16684723726977,19.830028328611874,7284.22075885714,-38.616,-49.986000000000004,-37.798,-40.967,11.246,-16.435,-39.849000000000004,-20.264,-21.938,10.926
Turkey,TUR,TRY,5.95,1.5293,3.89066893349899,1.685552407932013,8228.35880672269,10.217,-10.199,11.687,5.9959999999999996,99.748,48.769,7.086,41.953,38.973,97.48
Taiwan,TWN,TWD,75.0,32.1055,2.336048340627,21.24645892351279,26301.090314,-33.823,-46.081,-32.940999999999995,-36.357,19.933,-23.169,-44.696000000000005,-26.689,-28.227999999999998,1.9869999999999999
Ukraine,UKR,UAH,14.5,7.899,1.83567540194961,4.1076487252124565,,-47.998000000000005,-57.63,-47.304,-49.989,-5.756,,,,,
Uruguay,URY,UYU,79.0,21.1,3.74407582938389,22.379603399433453,,6.064,-13.581999999999999,7.478999999999999,2.003,92.221,,,,,
United States,USA,USD,3.53,1.0,3.53,1.0,47102.428,0.0,-18.523,1.333,-3.83,81.231,0.0,-28.019,-4.582,-6.585000000000001,32.743
South Africa,ZAF,ZAR,18.45,7.5365,2.44808598155643,5.226628895184147,10576.9908498645,-30.648999999999997,-43.495,-29.724,-33.305,25.685000000000002,-8.329,-34.014,-12.529000000000002,-14.365,21.687
