Country,iso_a3,currency_code,local_price,dollar_ex,dollar_price,dollar_ppp,GDP_bigmac,dollar_valuation,euro_valuation,sterling_valuation,yen_valuation,yuan_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
UAE,ARE,AED,14.0,3.673,3.81159814865233,3.111111111111113,,-15.298,-14.634,-7.292999999999999,13.405000000000001,30.663,,,,,
Argentina,ARG,ARS,70.0,16.9675,4.12553410932665,15.555555555555543,12134.6328857143,-8.321000000000002,-7.603,0.34299999999999997,22.745,41.425,26.438,11.241,25.678,61.8,41.474
Australia,AUS,AUD,5.9,1.303016483,4.52795500055083,1.3111111111111124,53141.3130508475,0.621,1.409,10.131,34.719,55.22,3.742,-8.728,3.118,32.756,16.078
Brazil,BRA,BRL,16.5,3.2343,5.10156757258139,3.6666666666666643,8677.03527272727,13.367999999999999,14.255999999999998,24.083,51.785000000000004,74.883,60.934,41.589999999999996,59.965999999999994,105.94300000000001,80.071
Canada,CAN,CAD,5.97,1.2823,4.65569679482181,1.3266666666666682,42348.9067839196,3.46,4.2700000000000005,13.238,38.519,59.599000000000004,14.26,0.526,13.572000000000001,46.216,27.847
Switzerland,CHE,CHF,6.5,0.96415,6.74168957112483,1.4444444444444455,56333.0194615385,49.815,50.989,63.974,100.583,131.107,51.486,33.277,50.574,93.853,69.499
Chile,CHL,CLP,2550.0,663.355,3.84409554461789,566.6666666666667,16393.3300941177,-14.576,-13.907,-6.502,14.371999999999998,31.777,13.821,0.13999999999999999,13.136999999999999,45.655,27.357
China,CHN,CNY,19.8,6.7875,2.9171270718232,4.399999999999993,12176.8720454545,-35.175,-34.666999999999994,-29.048000000000002,-13.208,0.0,-10.628,-21.37,-11.165,14.368,0.0
Colombia,COL,COP,9900.0,3052.16,3.24360452925142,2200.0000000000027,8384.08615681818,-27.92,-27.355,-21.108,-3.4939999999999998,11.192,2.577,-9.751999999999999,1.96,31.266,14.774999999999999
Costa Rica,CRI,CRC,2290.0,572.495,4.00003493480292,508.8888888888884,,-11.110000000000001,-10.414,-2.709,19.012,37.122,,,,,
Czech Republic,CZE,CZK,75.0,22.8561,3.28139971386194,16.666666666666643,27206.47296,-27.08,-26.509,-20.188,-2.37,12.487,-10.536,-21.288999999999998,-11.074,14.485999999999999,0.10300000000000001
Denmark,DNK,DKK,30.0,6.51255,4.60649054517816,6.666666666666673,55398.18555,2.366,3.168,12.041,37.055,57.912,4.095,-8.417,3.469,33.208,16.474
Egypt,EGY,EGP,31.37,17.885,1.75398378529494,6.971111111111112,4514.54990436723,-61.023,-60.717,-57.339,-47.814,-39.873,-42.646,-49.539,-42.991,-26.605,-35.825
Euro area,EUZ,EUR,3.91,0.875695083,4.46502449985779,0.8688888888888892,36902.7070618135,-0.777,0.0,8.6,32.846,53.062,13.661999999999999,0.0,12.978000000000002,45.451,27.178
Britain,GBR,GBP,3.19,0.775885479,4.11143150160695,0.7088888888888885,42796.8945141066,-8.635,-7.919,0.0,22.325999999999997,40.941,0.605,-11.487,0.0,28.742,12.568999999999999
